function,dimension,noise_sigma,method,n_pairs,vanilla_median,method_median,median_delta_vs_vanilla,win_rate_vs_vanilla,loss_rate_vs_vanilla,wilcoxon_p_two_sided,ratio_median_vs_vanilla_non_primary,bh_fdr_q_value,variant_id,variant_group,lr_enabled,lr_ema_alpha,lr_snr_up_threshold,lr_snr_down_threshold,lr_sigma_up_factor,lr_sigma_down_factor,lr_sigma_min_ratio,lr_sigma_max_ratio
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,362.7508095470431,-44.019701152733745,0.74,0.26,4.659276289416658e-09,0.9114271747203923,8.386697320949984e-09,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,10.30845459766874,2.1995059459339235,0.23,0.77,1.6203393318660428e-05,1.2944490631936456,2.3332886378871017e-05,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,10.554542665964041,2.0592254357206934,0.21,0.79,1.7784676062110182e-05,1.2704448781345643,2.4624936085998714e-05,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,10.055360178086637,2.0025853762588195,0.22,0.78,4.965959424148884e-05,1.24791446553694,6.621279232198512e-05,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,66.93035011239898,29.267225742228206,0.24,0.76,2.874910625498527e-06,2.080174837564653,4.499860109475955e-06,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,69.03840074188514,26.88955284017279,0.24,0.76,7.340258185501842e-06,2.0096036572590763,1.1010387278252763e-05,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,77.35559841399547,27.578724418238554,0.22,0.78,1.1041472825770293e-06,2.389449684986117,1.806786462398775e-06,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,494.04658494495516,-45.915406022830894,0.57,0.43,0.04043849543499513,0.8388660776569682,0.04411472229272196,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,492.6929578799362,-70.10606531044084,0.58,0.42,0.01817031002321381,0.8100139749832981,0.022556246925368867,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,500.5418412169966,-33.72419620268715,0.57,0.43,0.03688242381512491,0.8630508980150869,0.04149272679201552,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.018872391818475467,0.018864437419327643,0.0,1.0,3.89655984509591e-18,1783.3590848120073,2.2613726850078315e-17,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.16209011080544733,0.05695194960773123,0.06,0.94,1.798758841783531e-16,0.7437071391699343,5.886847118564283e-16,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.3607084598214214,0.06691455108335953,0.23,0.77,3.9926982524816236e-10,0.786472975775398,7.565112478386234e-10,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.29399905445047403,0.2838320288962487,0.0,1.0,3.89655984509591e-18,24.330202102537154,2.2613726850078315e-17,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,0.22814131184468533,0.30412895935908646,0.0,1.0,3.89655984509591e-18,-2.4805471098716376,2.2613726850078315e-17,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,0.08491408844044038,0.30221425672699587,0.01,0.99,4.397113554181895e-18,-0.35612744699631604,2.2613726850078315e-17,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,3.4971658005248987,1.8652468913220261,0.07,0.93,6.166069759616457e-17,2.1625051215758675,2.466427903846583e-16,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,3.6689400396232843,2.2162836362029603,0.02,0.98,5.7672036158171394e-18,2.429911966903596,2.595241627117713e-17,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,3.428414085196813,1.6752185855674169,0.07,0.93,1.5137158701684115e-16,2.024989844527395,5.449377132606281e-16,sigma_factors_0.85_1.05,sigma_factors,True,0.2,0.25,0.08,1.05,0.85,0.1,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,1128.6832267974842,165.43332903846033,0.43,0.57,0.7595963382015569,1.041038614157335,0.7812990907216014,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,1128.659266029003,163.30864581931985,0.43,0.57,0.7491470801654898,1.0410634273429729,0.7812990907216014,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,1129.0671437317583,171.00995989974817,0.42,0.58,0.8635033772834252,1.041023543064493,0.8635033772834252,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,39051.2236417799,-27788.223452779137,0.77,0.23,1.3823325189872664e-11,0.5463516323924471,2.6820385628796568e-11,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,39051.22266825892,-27788.49444950481,0.77,0.23,1.41552035263093e-11,0.5463521832653282,2.6820385628796568e-11,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,39051.44108643531,-27788.335907440873,0.77,0.23,1.41552035263093e-11,0.5463537985259745,2.6820385628796568e-11,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,320952.926614358,-552819.707163057,0.99,0.01,4.531861061109545e-18,0.3292902674001898,2.475618080475805e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,320952.9142455942,-552819.7202501284,0.99,0.01,4.531861061109545e-18,0.329290249640371,2.475618080475805e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,320952.6035330548,-552819.4460267021,0.99,0.01,4.531861061109545e-18,0.32928997048828973,2.475618080475805e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,21.212902244295194,-7.524938072651409,0.65,0.35,7.68317676362045e-05,0.6450097057039867,0.00010244235684827267,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,20.586807287939966,-5.508058334987484,0.59,0.41,0.0040917391418793594,0.7388927037809117,0.004910086970255231,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,21.250144527928356,-9.481990663409093,0.62,0.38,0.000278726263093336,0.7128147356324841,0.0003460050162537964,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,105.08068291784187,-41.86638234941829,0.93,0.07,2.2752519601792896e-15,0.7132526319238706,6.4774405496402365e-15,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,105.59914307247118,-39.292968827969965,0.94,0.06,2.5581057720235428e-17,0.7160413403188577,1.0232423088094171e-16,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,103.22403178132465,-40.57992712183209,0.96,0.04,5.4868943266813393e-17,0.708250286159031,1.975281957605282e-16,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,340.5805818781398,-53.8123692248617,0.91,0.09,2.339075754036752e-15,0.8587057963954187,6.4774405496402365e-15,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,342.59916662709105,-47.36190129180716,0.87,0.13,1.052126545662313e-14,0.865178067086806,2.705468260274519e-14,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,341.3791421373398,-51.81832807689051,0.97,0.03,9.601770743442903e-18,0.8577299315064837,4.320796834549306e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,10.455855826749682,2.3229123276982357,0.18,0.82,1.560407369318267e-06,1.312958470310845,2.553393877066255e-06,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,10.410157524743596,2.3838349695467054,0.23,0.77,7.340258185501842e-06,1.2530653128660683,1.0569971787122652e-05,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,10.36027155376664,1.8141414775436013,0.23,0.77,0.00021885127440173316,1.2857553095921401,0.0002813802099450855,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,64.02109135542275,28.6198522852978,0.22,0.78,7.340258185501842e-06,1.9897559640332345,1.0569971787122652e-05,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,63.35701339784946,28.40476478335014,0.21,0.79,4.502523863937409e-06,1.844227045660472,7.0474286565976845e-06,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,62.765666656584614,26.004753604018294,0.22,0.78,8.899585400595614e-06,1.938778905411268,1.2322502862363158e-05,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,503.1495489640172,-106.97720651121506,0.58,0.42,0.007627245069920197,0.8543224494939963,0.008580650703660223,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,503.1751519224729,-127.99531753716113,0.57,0.43,0.005184225531032783,0.8272472711511123,0.006020390939263876,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,508.81385942473304,-79.45670888071339,0.58,0.42,0.01001516391653368,0.8773137870579414,0.010925633363491286,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.018922472205500442,0.01889483943933829,0.0,1.0,3.89655984509591e-18,1788.0914639418459,2.475618080475805e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.15923751467269243,0.05904430265604922,0.08,0.92,1.798758841783531e-16,0.7306187644470324,5.886847118564283e-16,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.39091669999035417,0.05907735829581029,0.22,0.78,5.166648052934121e-09,0.8523377036233684,8.857110947887064e-09,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.3005311891085193,0.28529876306220675,0.0,1.0,3.89655984509591e-18,24.87077580162026,2.475618080475805e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,0.2147877611819128,0.3086604368472975,0.01,0.99,4.0161556854627e-18,-2.3353559069490597,2.475618080475805e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,0.10866848451583455,0.3449410928903648,0.02,0.98,4.813701823147399e-18,-0.455752757526536,2.475618080475805e-17,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,2.538097164659471,0.8222966100497888,0.14,0.86,9.472454917086354e-13,1.5694560769207706,2.13130235634443e-12,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,2.62594239306648,1.0052010446425221,0.14,0.86,7.929789176649616e-14,1.739142307151705,1.9031494023959078e-13,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,2.585174454961681,0.8209867023658665,0.2,0.8,2.435058878352676e-11,1.526931078784355,4.383105981034816e-11,sigma_factors_0.95_1.02,sigma_factors,True,0.2,0.25,0.08,1.02,0.95,0.1,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,658.9459919537525,-351.5511389671043,0.66,0.34,0.00021013147514216082,0.6077774578208996,0.0003438515047780813,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,676.4054038612448,-351.5240809002831,0.67,0.33,0.0002713849663803473,0.6239092250530462,0.0004013658188544038,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,697.3176715530989,-377.64774148094455,0.64,0.36,0.00026778265635249015,0.6429414912229109,0.0004013658188544038,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,26244.741638861182,-40836.71901068367,0.91,0.09,1.103745435518733e-15,0.3671807461820238,2.8382025484767417e-15,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,25684.00789366956,-40836.82046729532,0.91,0.09,1.0732910429952938e-15,0.3593360931850158,2.8382025484767417e-15,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,25684.039507715657,-40836.72220911246,0.91,0.09,1.0732910429952938e-15,0.35933558803815635,2.8382025484767417e-15,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,265010.51948759914,-620722.9963554435,0.99,0.01,4.0161556854627e-18,0.271894653669224,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,265010.5051149149,-620723.0861733969,0.99,0.01,4.0161556854627e-18,0.27189463473709236,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,265010.63036108087,-620722.983376712,0.99,0.01,4.0161556854627e-18,0.2718947959607249,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,19.127858142401088,-10.238330294255448,0.65,0.35,2.6433140750645974e-06,0.5816108521640744,5.008384563280289e-06,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,17.52123323977818,-7.803311664806655,0.64,0.36,2.0751639472212628e-05,0.6288644577588196,3.735295104998273e-05,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,18.26776504378212,-9.463769112596308,0.6,0.4,4.821815867885519e-05,0.6127738139929412,8.265970059232318e-05,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,65.41916429983056,-79.64252872239359,0.98,0.02,5.7672036158171394e-18,0.4440434704026052,1.887448456085609e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,71.43481333480527,-74.22760965796158,1.0,0.0,3.89655984509591e-18,0.4843815773256575,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,69.6982653433534,-73.86939853029372,0.99,0.01,4.0161556854627e-18,0.47822019274342126,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,244.02674197322537,-155.34043173927688,0.99,0.01,4.0161556854627e-18,0.6152646068438338,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,245.53649888323687,-146.04124322560892,0.97,0.03,4.670683307897806e-18,0.6200622015356135,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,247.72678560335066,-144.90640000078514,0.99,0.01,4.531861061109545e-18,0.6224243154328384,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,8.40352578271337,-0.10568519769696971,0.52,0.48,0.8743284035131398,1.055244117718384,0.8743284035131398,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,8.518409594723547,-0.19870572078040993,0.52,0.48,0.6474574389756316,1.0253565864457448,0.6659562229463639,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,8.413503636242076,0.384785586473011,0.42,0.58,0.5681610364103444,1.0441528406307148,0.6015822738462471,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,52.86335318577851,5.989423258539693,0.4,0.6,0.040775729015492666,1.642976869860695,0.048930874818591194,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,39.27499135098611,4.953140334450769,0.42,0.58,0.14112810604636963,1.1432357269231426,0.15876911930216583,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,43.458027372597854,4.5702859169252275,0.41,0.59,0.06634797493908513,1.3423820892682117,0.07704926121958273,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,482.4522753685593,-123.29837654073737,0.66,0.34,0.0012291614999567046,0.8191795272508452,0.0015258556551186677,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,477.8358354734132,-143.47098334341152,0.67,0.33,0.000495785644777983,0.7855880590353502,0.0006610475263706439,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,446.3580551795379,-125.84688157750386,0.68,0.32,0.000278726263093336,0.7696254111790863,0.0004013658188544038,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.004850533712734059,0.004831147169955658,0.0,1.0,3.89655984509591e-18,458.3543753220982,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.20433400344118013,0.014830219475554338,0.33,0.67,0.0010501913014833856,0.9375319467624951,0.0013502459590500671,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.436512361904764,0.013643014292720884,0.45,0.55,0.17882391733984515,0.9517524939668724,0.1950806370980129,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.07956272102681657,0.0671804208695565,0.0,1.0,3.89655984509591e-18,6.5842969666296085,1.6814459908432102e-17,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,-0.030537152886048802,0.050859266843607004,0.24,0.76,1.346344104812648e-09,0.3320259961806707,2.692688209625296e-09,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,-0.1581212065033254,0.05506377923306166,0.41,0.59,0.00045892291127167016,0.6631561690437728,0.0006354317232992356,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,2.733047664114001,1.0404396754179621,0.15,0.85,4.929402031484105e-12,1.6900055382762826,1.0438733713731046e-11,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,2.661113645518256,0.999750088028943,0.11,0.89,1.0841721534159527e-13,1.7624359686181192,2.6020131681982866e-13,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,2.6339878294131873,0.962625541920793,0.15,0.85,3.259722913792966e-12,1.555762656617445,7.334376556034174e-12,sigma_clamp_0.05_20.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.05,20.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,1239.558764139567,108.06419137031554,0.42,0.58,0.3426319759495927,1.1433044341837917,0.35242146097672394,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,1239.4497572948744,113.721988118242,0.41,0.59,0.313728575022711,1.1432554103672772,0.3422493545702302,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,1239.3366566905847,108.35977670431714,0.41,0.59,0.3271243358754563,1.1426943424582143,0.3463669438681302,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,45112.18729590447,-23120.08022127459,0.74,0.26,9.134168097678203e-08,0.6311483961681011,1.3153202060656613e-07,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,45112.27081703309,-23120.02457600978,0.74,0.26,9.134168097678203e-08,0.6311502167888886,1.3153202060656613e-07,sigma_clamp_0.2_5.0,sigma_clamp,True,0.2,0.25,0.08,1.03,0.9,0.2,5.0
