run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,duration_sec
414,eval,lr_adapt_proxy,sphere,20,0.2,103,200,10,ok,,200,20,39.11013264413885,1.0,0.10723288235807309,0.009984016418457031
415,eval,lr_adapt_proxy,sphere,20,0.2,104,200,10,ok,,200,20,28.545782456455377,1.0,0.1142067352768914,0.00990605354309082
416,eval,lr_adapt_proxy,sphere,20,0.2,105,200,10,ok,,200,20,49.289584811798534,1.0,0.092732623199873,0.009980201721191406
417,eval,lr_adapt_proxy,sphere,20,0.2,106,200,10,ok,,200,20,32.45378613245348,1.0,0.16972228507061504,0.012457847595214844
418,eval,lr_adapt_proxy,sphere,20,0.2,107,200,10,ok,,200,20,10.1133229628255,1.03,0.43182982286511645,0.009966135025024414
419,eval,lr_adapt_proxy,sphere,20,0.2,108,200,10,ok,,200,20,20.521096685010125,1.03,0.299246324907857,0.011204242706298828
420,eval,lr_adapt_proxy,sphere,20,0.2,109,200,10,ok,,200,20,34.676569472169746,1.0,0.2253003007658225,0.009779930114746094
421,eval,lr_adapt_proxy,sphere,40,0.0,100,200,10,ok,,200,20,133.10689359231924,1.0,0.1301860163378432,0.015206098556518555
422,eval,lr_adapt_proxy,sphere,40,0.0,101,200,10,ok,,200,20,148.43749960940505,1.0,0.16787956270448257,0.014947891235351562
423,eval,lr_adapt_proxy,sphere,40,0.0,102,200,10,ok,,200,20,142.8938296229748,1.03,0.3947089365899814,0.01325678825378418
424,eval,lr_adapt_proxy,sphere,40,0.0,103,200,10,ok,,200,20,159.13356471000992,1.0,0.11093553561283923,0.012969970703125
425,eval,lr_adapt_proxy,sphere,40,0.0,104,200,10,ok,,200,20,113.54845090001797,1.0,0.18465512858798802,0.013067007064819336
426,eval,lr_adapt_proxy,sphere,40,0.0,105,200,10,ok,,200,20,139.432989480893,1.0,0.19622327201495704,0.014179706573486328
427,eval,lr_adapt_proxy,sphere,40,0.0,106,200,10,ok,,200,20,119.55124936714458,1.0,0.1392015314444496,0.013299942016601562
428,eval,lr_adapt_proxy,sphere,40,0.0,107,200,10,ok,,200,20,124.56455872675295,1.0,0.24634268072545,0.01416015625
429,eval,lr_adapt_proxy,sphere,40,0.0,108,200,10,ok,,200,20,125.91219456612222,0.9,0.06938557430663157,0.016280174255371094
430,eval,lr_adapt_proxy,sphere,40,0.0,109,200,10,ok,,200,20,140.33520881190265,1.0,0.14718715988708855,0.0161440372467041
431,eval,lr_adapt_proxy,sphere,40,0.1,100,200,10,ok,,200,20,133.05594741737085,1.0,0.12999991093818733,0.013245105743408203
432,eval,lr_adapt_proxy,sphere,40,0.1,101,200,10,ok,,200,20,148.33986882301457,1.0,0.16836243059118577,0.0131378173828125
433,eval,lr_adapt_proxy,sphere,40,0.1,102,200,10,ok,,200,20,142.84221995934112,1.03,0.3927678384248533,0.013440132141113281
434,eval,lr_adapt_proxy,sphere,40,0.1,103,200,10,ok,,200,20,159.1077902148136,1.0,0.11132034625284674,0.015228033065795898
435,eval,lr_adapt_proxy,sphere,40,0.1,104,200,10,ok,,200,20,128.37903255509895,1.0,0.09373492206829659,0.013138294219970703
436,eval,lr_adapt_proxy,sphere,40,0.1,105,200,10,ok,,200,20,139.24639626064723,1.0,0.1967948422261372,0.015167951583862305
437,eval,lr_adapt_proxy,sphere,40,0.1,106,200,10,ok,,200,20,119.56789981702771,1.0,0.13933632899742862,0.013067007064819336
438,eval,lr_adapt_proxy,sphere,40,0.1,107,200,10,ok,,200,20,123.69818793183357,1.0,0.17157408969307086,0.013316869735717773
439,eval,lr_adapt_proxy,sphere,40,0.1,108,200,10,ok,,200,20,125.88393379502185,0.9,0.0695328375615417,0.01658177375793457
440,eval,lr_adapt_proxy,sphere,40,0.1,109,200,10,ok,,200,20,140.49541512083312,1.0,0.14592818439307384,0.016328811645507812
441,eval,lr_adapt_proxy,sphere,40,0.2,100,200,10,ok,,200,20,121.99531921276382,1.03,0.271008954698386,0.013062000274658203
442,eval,lr_adapt_proxy,sphere,40,0.2,101,200,10,ok,,200,20,144.50125741937813,1.0,0.10337518993932429,0.013026952743530273
443,eval,lr_adapt_proxy,sphere,40,0.2,102,200,10,ok,,200,20,102.83623508205878,1.03,0.28018529904654904,0.017922163009643555
444,eval,lr_adapt_proxy,sphere,40,0.2,103,200,10,ok,,200,20,116.53110595391122,1.0,0.24732108277715775,0.015885114669799805
445,eval,lr_adapt_proxy,sphere,40,0.2,104,200,10,ok,,200,20,128.14933287600493,1.0,0.09441556810369263,0.013235092163085938
446,eval,lr_adapt_proxy,sphere,40,0.2,105,200,10,ok,,200,20,139.39767116791634,1.0,0.19637989844211132,0.013175725936889648
447,eval,lr_adapt_proxy,sphere,40,0.2,106,200,10,ok,,200,20,134.53575137535069,1.0,0.18600769230835373,0.013148069381713867
448,eval,lr_adapt_proxy,sphere,40,0.2,107,200,10,ok,,200,20,124.37931882933141,1.0,0.24607704913214687,0.01670980453491211
449,eval,lr_adapt_proxy,sphere,40,0.2,108,200,10,ok,,200,20,125.98419421142019,0.9,0.06918946973767091,0.015647172927856445
450,eval,lr_adapt_proxy,sphere,40,0.2,109,200,10,ok,,200,20,140.35919154665487,1.0,0.14689720697903957,0.013041973114013672
451,eval,lr_adapt_proxy,rosenbrock,10,0.0,100,200,10,ok,,200,20,359.60345697488526,1.0,0.08338480024160388,0.011751890182495117
452,eval,lr_adapt_proxy,rosenbrock,10,0.0,101,200,10,ok,,200,20,539.6316329116219,1.0,0.2043811964259651,0.009183883666992188
453,eval,lr_adapt_proxy,rosenbrock,10,0.0,102,200,10,ok,,200,20,110.40200297070601,1.0,0.16346041498120545,0.011368036270141602
454,eval,lr_adapt_proxy,rosenbrock,10,0.0,103,200,10,ok,,200,20,378.446930667554,1.0,0.09031774022803633,0.008960962295532227
455,eval,lr_adapt_proxy,rosenbrock,10,0.0,104,200,10,ok,,200,20,166.87825599144938,1.0,0.14432916493451262,0.009017705917358398
456,eval,lr_adapt_proxy,rosenbrock,10,0.0,105,200,10,ok,,200,20,524.6380431765057,1.0,0.08183742433755818,0.008849859237670898
457,eval,lr_adapt_proxy,rosenbrock,10,0.0,106,200,10,ok,,200,20,300.264525748141,1.0,0.09876652274096417,0.01027989387512207
458,eval,lr_adapt_proxy,rosenbrock,10,0.0,107,200,10,ok,,200,20,394.58973399423365,1.0,0.1513581988543431,0.008868694305419922
459,eval,lr_adapt_proxy,rosenbrock,10,0.0,108,200,10,ok,,200,20,842.6659313153289,1.0,0.08288054203784878,0.009729862213134766
460,eval,lr_adapt_proxy,rosenbrock,10,0.0,109,200,10,ok,,200,20,353.26889372024664,1.0,0.08008156864395796,0.008883953094482422
461,eval,lr_adapt_proxy,rosenbrock,10,0.1,100,200,10,ok,,200,20,359.5540639380942,1.0,0.08338784878978389,0.009907960891723633
462,eval,lr_adapt_proxy,rosenbrock,10,0.1,101,200,10,ok,,200,20,539.4200928104055,1.0,0.20448692084289433,0.009533882141113281
463,eval,lr_adapt_proxy,rosenbrock,10,0.1,102,200,10,ok,,200,20,110.51829196914412,1.0,0.16351322233671528,0.00910806655883789
464,eval,lr_adapt_proxy,rosenbrock,10,0.1,103,200,10,ok,,200,20,378.5271760449185,1.0,0.09034836017222628,0.008835792541503906
465,eval,lr_adapt_proxy,rosenbrock,10,0.1,104,200,10,ok,,200,20,166.76564050455784,1.0,0.14434739230870608,0.008908987045288086
466,eval,lr_adapt_proxy,rosenbrock,10,0.1,105,200,10,ok,,200,20,524.8423886035157,1.0,0.08178911380392173,0.012555837631225586
467,eval,lr_adapt_proxy,rosenbrock,10,0.1,106,200,10,ok,,200,20,300.28447947141433,1.0,0.09877137162144359,0.011588811874389648
468,eval,lr_adapt_proxy,rosenbrock,10,0.1,107,200,10,ok,,200,20,394.6743908734003,1.0,0.15135654878385105,0.008746862411499023
469,eval,lr_adapt_proxy,rosenbrock,10,0.1,108,200,10,ok,,200,20,842.5821791229923,1.0,0.08289183106871004,0.012664079666137695
470,eval,lr_adapt_proxy,rosenbrock,10,0.1,109,200,10,ok,,200,20,353.2424769873005,1.0,0.08008010101848163,0.010020256042480469
471,eval,lr_adapt_proxy,rosenbrock,10,0.2,100,200,10,ok,,200,20,359.5506776706412,1.0,0.08339887358579483,0.008786916732788086
472,eval,lr_adapt_proxy,rosenbrock,10,0.2,101,200,10,ok,,200,20,540.0359942219588,1.0,0.20364546467726113,0.008839130401611328
473,eval,lr_adapt_proxy,rosenbrock,10,0.2,102,200,10,ok,,200,20,110.35726740344853,1.0,0.1634564682788449,0.00925588607788086
474,eval,lr_adapt_proxy,rosenbrock,10,0.2,103,200,10,ok,,200,20,378.28842926658655,1.0,0.09038697926470102,0.010850191116333008
475,eval,lr_adapt_proxy,rosenbrock,10,0.2,104,200,10,ok,,200,20,167.15729278317528,1.0,0.14411884704166578,0.008976936340332031
476,eval,lr_adapt_proxy,rosenbrock,10,0.2,105,200,10,ok,,200,20,524.9031142309825,1.0,0.08167681715042704,0.011121034622192383
477,eval,lr_adapt_proxy,rosenbrock,10,0.2,106,200,10,ok,,200,20,300.4509970253772,1.0,0.09865050230623987,0.010689973831176758
478,eval,lr_adapt_proxy,rosenbrock,10,0.2,107,200,10,ok,,200,20,394.5953189517149,1.0,0.1513735978391147,0.010387182235717773
479,eval,lr_adapt_proxy,rosenbrock,10,0.2,108,200,10,ok,,200,20,842.5394268133577,1.0,0.08290694797410858,0.009371757507324219
480,eval,lr_adapt_proxy,rosenbrock,10,0.2,109,200,10,ok,,200,20,353.33266232751583,1.0,0.08007422995988227,0.011586904525756836
481,eval,lr_adapt_proxy,rosenbrock,20,0.0,100,200,10,ok,,200,20,4684.415897648629,0.9,0.07277889590572156,0.009970903396606445
482,eval,lr_adapt_proxy,rosenbrock,20,0.0,101,200,10,ok,,200,20,9330.052580177064,1.0,0.09414421830113828,0.010336160659790039
483,eval,lr_adapt_proxy,rosenbrock,20,0.0,102,200,10,ok,,200,20,7663.0553546332985,0.9,0.04228748277115888,0.012428998947143555
484,eval,lr_adapt_proxy,rosenbrock,20,0.0,103,200,10,ok,,200,20,4863.831349873595,0.9,0.06796829305990544,0.011695146560668945
485,eval,lr_adapt_proxy,rosenbrock,20,0.0,104,200,10,ok,,200,20,18157.454911744986,0.9,0.07149981519560167,0.010896921157836914
486,eval,lr_adapt_proxy,rosenbrock,20,0.0,105,200,10,ok,,200,20,3852.7947522322015,0.9,0.06630376529203112,0.010787010192871094
487,eval,lr_adapt_proxy,rosenbrock,20,0.0,106,200,10,ok,,200,20,11044.911201279787,1.0,0.17307925414488978,0.00996708869934082
488,eval,lr_adapt_proxy,rosenbrock,20,0.0,107,200,10,ok,,200,20,6984.05605918251,0.9,0.02978990095363734,0.010373115539550781
489,eval,lr_adapt_proxy,rosenbrock,20,0.0,108,200,10,ok,,200,20,20193.16526541963,0.9,0.07585729580479579,0.010136127471923828
490,eval,lr_adapt_proxy,rosenbrock,20,0.0,109,200,10,ok,,200,20,9090.24321128344,1.0,0.12989742002509683,0.010063886642456055
491,eval,lr_adapt_proxy,rosenbrock,20,0.1,100,200,10,ok,,200,20,4684.352130392676,0.9,0.07278763318863814,0.014932870864868164
492,eval,lr_adapt_proxy,rosenbrock,20,0.1,101,200,10,ok,,200,20,9330.098353994927,1.0,0.09414404758844588,0.014253854751586914
493,eval,lr_adapt_proxy,rosenbrock,20,0.1,102,200,10,ok,,200,20,7663.067456515364,0.9,0.042277568585520654,0.016119003295898438
494,eval,lr_adapt_proxy,rosenbrock,20,0.1,103,200,10,ok,,200,20,4863.696540917045,0.9,0.06796991542453933,0.013255834579467773
495,eval,lr_adapt_proxy,rosenbrock,20,0.1,104,200,10,ok,,200,20,18157.288510743194,0.9,0.07150019829633099,0.01513814926147461
496,eval,lr_adapt_proxy,rosenbrock,20,0.1,105,200,10,ok,,200,20,3852.936906717918,0.9,0.06630288889700374,0.011478900909423828
497,eval,lr_adapt_proxy,rosenbrock,20,0.1,106,200,10,ok,,200,20,11044.928261011992,1.0,0.17307749849885729,0.011419057846069336
498,eval,lr_adapt_proxy,rosenbrock,20,0.1,107,200,10,ok,,200,20,6984.0623932173785,0.9,0.029789703123236002,0.01082611083984375
499,eval,lr_adapt_proxy,rosenbrock,20,0.1,108,200,10,ok,,200,20,20193.157026269047,0.9,0.07585775790938397,0.01226806640625
500,eval,lr_adapt_proxy,rosenbrock,20,0.1,109,200,10,ok,,200,20,9090.185992211522,1.0,0.12989798281868636,0.012722015380859375
501,eval,lr_adapt_proxy,rosenbrock,20,0.2,100,200,10,ok,,200,20,4684.100202754025,0.9,0.07280623607560598,0.010603666305541992
502,eval,lr_adapt_proxy,rosenbrock,20,0.2,101,200,10,ok,,200,20,9329.806454051866,1.0,0.09414656070834318,0.010516166687011719
503,eval,lr_adapt_proxy,rosenbrock,20,0.2,102,200,10,ok,,200,20,7663.061848568703,0.9,0.0422768420910736,0.012603044509887695
504,eval,lr_adapt_proxy,rosenbrock,20,0.2,103,200,10,ok,,200,20,4863.337832102375,0.9,0.06797522273505967,0.010592937469482422
505,eval,lr_adapt_proxy,rosenbrock,20,0.2,104,200,10,ok,,200,20,18157.418815555477,0.9,0.07149993544482093,0.012273311614990234
506,eval,lr_adapt_proxy,rosenbrock,20,0.2,105,200,10,ok,,200,20,3852.622308403774,0.9,0.06630453094060827,0.010429143905639648
507,eval,lr_adapt_proxy,rosenbrock,20,0.2,106,200,10,ok,,200,20,11044.7817666475,1.0,0.17308444693609884,0.010361909866333008
508,eval,lr_adapt_proxy,rosenbrock,20,0.2,107,200,10,ok,,200,20,6983.983041169434,0.9,0.029789645494452222,0.010686874389648438
509,eval,lr_adapt_proxy,rosenbrock,20,0.2,108,200,10,ok,,200,20,20193.381250008784,0.9,0.07585599197658721,0.012409210205078125
510,eval,lr_adapt_proxy,rosenbrock,20,0.2,109,200,10,ok,,200,20,9090.150344616708,1.0,0.12989930577358932,0.010664939880371094
511,eval,lr_adapt_proxy,rosenbrock,40,0.0,100,200,10,ok,,200,20,78966.90332646994,1.0,0.1886454567097997,0.015379905700683594
512,eval,lr_adapt_proxy,rosenbrock,40,0.0,101,200,10,ok,,200,20,57557.2725946226,1.03,0.2788119822124724,0.015642166137695312
513,eval,lr_adapt_proxy,rosenbrock,40,0.0,102,200,10,ok,,200,20,54805.44221003048,1.0,0.2182141234460036,0.013477087020874023
514,eval,lr_adapt_proxy,rosenbrock,40,0.0,103,200,10,ok,,200,20,53070.05750310274,1.0,0.19264325511325223,0.016592025756835938
515,eval,lr_adapt_proxy,rosenbrock,40,0.0,104,200,10,ok,,200,20,49776.59022534679,1.0,0.1431624492400953,0.013588190078735352
516,eval,lr_adapt_proxy,rosenbrock,40,0.0,105,200,10,ok,,200,20,158728.09229717992,1.0,0.17778832479897488,0.015592098236083984
517,eval,lr_adapt_proxy,rosenbrock,40,0.0,106,200,10,ok,,200,20,82082.78991132641,1.03,0.28362855063133824,0.013580799102783203
518,eval,lr_adapt_proxy,rosenbrock,40,0.0,107,200,10,ok,,200,20,95748.5700311333,1.03,0.5292790587654943,0.018722057342529297
519,eval,lr_adapt_proxy,rosenbrock,40,0.0,108,200,10,ok,,200,20,78752.30167590207,1.03,0.34499909767268455,0.014180898666381836
520,eval,lr_adapt_proxy,rosenbrock,40,0.0,109,200,10,ok,,200,20,78228.14867028229,1.0,0.2144955056516187,0.014242172241210938
521,eval,lr_adapt_proxy,rosenbrock,40,0.1,100,200,10,ok,,200,20,78966.80515206057,1.0,0.18864702592456162,0.017673254013061523
522,eval,lr_adapt_proxy,rosenbrock,40,0.1,101,200,10,ok,,200,20,57557.371666182895,1.03,0.2788129783877469,0.01627206802368164
523,eval,lr_adapt_proxy,rosenbrock,40,0.1,102,200,10,ok,,200,20,54805.51361759719,1.0,0.21821386189923758,0.013710737228393555
524,eval,lr_adapt_proxy,rosenbrock,40,0.1,103,200,10,ok,,200,20,53070.108876675295,1.0,0.19264338099567102,0.013763904571533203
525,eval,lr_adapt_proxy,rosenbrock,40,0.1,104,200,10,ok,,200,20,49776.684773489906,1.0,0.14316241656642997,0.01881098747253418
526,eval,lr_adapt_proxy,rosenbrock,40,0.1,105,200,10,ok,,200,20,158728.0237106979,1.0,0.17778850621023284,0.013869047164916992
527,eval,lr_adapt_proxy,rosenbrock,40,0.1,106,200,10,ok,,200,20,82082.76288726366,1.03,0.2836285087668058,0.013828039169311523
528,eval,lr_adapt_proxy,rosenbrock,40,0.1,107,200,10,ok,,200,20,95748.54208378783,1.03,0.5292789695340822,0.015835046768188477
529,eval,lr_adapt_proxy,rosenbrock,40,0.1,108,200,10,ok,,200,20,78752.31077029652,1.03,0.3450007348524863,0.016635894775390625
530,eval,lr_adapt_proxy,rosenbrock,40,0.1,109,200,10,ok,,200,20,78228.1173042164,1.0,0.2144966578564271,0.01545095443725586
531,eval,lr_adapt_proxy,rosenbrock,40,0.2,100,200,10,ok,,200,20,78966.91162457806,1.0,0.18864686114178186,0.01367497444152832
532,eval,lr_adapt_proxy,rosenbrock,40,0.2,101,200,10,ok,,200,20,57557.30655536504,1.03,0.2788099847788383,0.013646125793457031
533,eval,lr_adapt_proxy,rosenbrock,40,0.2,102,200,10,ok,,200,20,54805.21022372623,1.0,0.21821825777788517,0.013998031616210938
534,eval,lr_adapt_proxy,rosenbrock,40,0.2,103,200,10,ok,,200,20,53070.20474155798,1.0,0.1926416070660267,0.016618967056274414
535,eval,lr_adapt_proxy,rosenbrock,40,0.2,104,200,10,ok,,200,20,49776.46032184162,1.0,0.14316365288835792,0.01404714584350586
536,eval,lr_adapt_proxy,rosenbrock,40,0.2,105,200,10,ok,,200,20,158728.03496862281,1.0,0.1777884670702592,0.016342878341674805
537,eval,lr_adapt_proxy,rosenbrock,40,0.2,106,200,10,ok,,200,20,82082.52963796494,1.03,0.2836287625392164,0.013543367385864258
538,eval,lr_adapt_proxy,rosenbrock,40,0.2,107,200,10,ok,,200,20,95748.56294993908,1.03,0.5292817675810784,0.01571798324584961
539,eval,lr_adapt_proxy,rosenbrock,40,0.2,108,200,10,ok,,200,20,78752.2451807219,1.03,0.3450011930183004,0.016898155212402344
540,eval,lr_adapt_proxy,rosenbrock,40,0.2,109,200,10,ok,,200,20,78228.45076860383,1.0,0.21449358765889237,0.013649940490722656
541,eval,lr_adapt_proxy,rastrigin,10,0.0,100,200,10,ok,,200,20,66.02060685363045,0.9,0.04594462840958135,0.00914907455444336
542,eval,lr_adapt_proxy,rastrigin,10,0.0,101,200,10,ok,,200,20,72.69906499449971,0.9,0.07726931241743236,0.009086847305297852
543,eval,lr_adapt_proxy,rastrigin,10,0.0,102,200,10,ok,,200,20,52.70793683180669,1.03,0.2802174510460729,0.010854959487915039
544,eval,lr_adapt_proxy,rastrigin,10,0.0,103,200,10,ok,,200,20,59.67068740036672,0.9,0.07111245097544013,0.010673046112060547
545,eval,lr_adapt_proxy,rastrigin,10,0.0,104,200,10,ok,,200,20,35.040299314347166,1.03,0.7995459892021286,0.009068012237548828
546,eval,lr_adapt_proxy,rastrigin,10,0.0,105,200,10,ok,,200,20,66.77346522174474,0.9,0.07764775633812865,0.008769989013671875
547,eval,lr_adapt_proxy,rastrigin,10,0.0,106,200,10,ok,,200,20,82.41297733105212,1.0,0.09047139648873007,0.011512041091918945
548,eval,lr_adapt_proxy,rastrigin,10,0.0,107,200,10,ok,,200,20,60.72491910598545,0.9,0.05254837860337606,0.00865793228149414
549,eval,lr_adapt_proxy,rastrigin,10,0.0,108,200,10,ok,,200,20,67.8467142309267,0.9,0.022129035358581246,0.008693933486938477
550,eval,lr_adapt_proxy,rastrigin,10,0.0,109,200,10,ok,,200,20,68.33727542844846,0.9,0.020072740418529713,0.015297651290893555
551,eval,lr_adapt_proxy,rastrigin,10,0.1,100,200,10,ok,,200,20,66.14878386104569,0.9,0.04665954808253232,0.011217117309570312
552,eval,lr_adapt_proxy,rastrigin,10,0.1,101,200,10,ok,,200,20,72.65365745253136,0.9,0.07983093788933059,0.008783817291259766
553,eval,lr_adapt_proxy,rastrigin,10,0.1,102,200,10,ok,,200,20,52.59965751222078,1.03,0.2802627468167841,0.010782957077026367
554,eval,lr_adapt_proxy,rastrigin,10,0.1,103,200,10,ok,,200,20,59.71608616340942,0.9,0.07050185140791143,0.008865833282470703
555,eval,lr_adapt_proxy,rastrigin,10,0.1,104,200,10,ok,,200,20,91.3569181563685,0.9,0.06463638288011253,0.008836746215820312
556,eval,lr_adapt_proxy,rastrigin,10,0.1,105,200,10,ok,,200,20,66.74652073675361,0.9,0.0781821363714117,0.008872270584106445
557,eval,lr_adapt_proxy,rastrigin,10,0.1,106,200,10,ok,,200,20,70.9302501278527,0.9,0.0434534355902845,0.010694265365600586
558,eval,lr_adapt_proxy,rastrigin,10,0.1,107,200,10,ok,,200,20,55.938339362459224,1.0,0.0877495041539732,0.008796930313110352
559,eval,lr_adapt_proxy,rastrigin,10,0.1,108,200,10,ok,,200,20,67.77080255939849,0.9,0.022140616556105764,0.010670900344848633
560,eval,lr_adapt_proxy,rastrigin,10,0.1,109,200,10,ok,,200,20,68.35091440950124,0.9,0.019971672726126363,0.009095907211303711
561,eval,lr_adapt_proxy,rastrigin,10,0.2,100,200,10,ok,,200,20,65.80666901064343,0.9,0.04605845508999326,0.012439727783203125
562,eval,lr_adapt_proxy,rastrigin,10,0.2,101,200,10,ok,,200,20,57.036894500076954,1.0,0.21777194251238507,0.008858203887939453
563,eval,lr_adapt_proxy,rastrigin,10,0.2,102,200,10,ok,,200,20,67.14514111701725,0.9,0.040462716217109486,0.011049985885620117
564,eval,lr_adapt_proxy,rastrigin,10,0.2,103,200,10,ok,,200,20,80.0684094281657,0.9,0.016145320499935355,0.008799076080322266
565,eval,lr_adapt_proxy,rastrigin,10,0.2,104,200,10,ok,,200,20,80.96419388937116,1.0,0.11438306282155666,0.010571956634521484
566,eval,lr_adapt_proxy,rastrigin,10,0.2,105,200,10,ok,,200,20,77.5507133717952,1.0,0.116638873812362,0.008747100830078125
567,eval,lr_adapt_proxy,rastrigin,10,0.2,106,200,10,ok,,200,20,38.923357515656754,1.03,0.37925542721835864,0.008780956268310547
568,eval,lr_adapt_proxy,rastrigin,10,0.2,107,200,10,ok,,200,20,71.24219201375725,1.0,0.11528322832611888,0.008872032165527344
569,eval,lr_adapt_proxy,rastrigin,10,0.2,108,200,10,ok,,200,20,75.25921038132283,0.9,0.04844148673843187,0.012382984161376953
570,eval,lr_adapt_proxy,rastrigin,10,0.2,109,200,10,ok,,200,20,97.47161500263879,0.9,0.040834111628705705,0.008893013000488281
571,eval,lr_adapt_proxy,rastrigin,20,0.0,100,200,10,ok,,200,20,216.17830780017783,1.0,0.14795539505542338,0.01246500015258789
572,eval,lr_adapt_proxy,rastrigin,20,0.0,101,200,10,ok,,200,20,197.9814113235382,1.0,0.09358562109183663,0.014794111251831055
573,eval,lr_adapt_proxy,rastrigin,20,0.0,102,200,10,ok,,200,20,193.2026383671574,1.0,0.08388425333608991,0.010015010833740234
574,eval,lr_adapt_proxy,rastrigin,20,0.0,103,200,10,ok,,200,20,188.67359411980695,0.9,0.07801525828604589,0.012091875076293945
575,eval,lr_adapt_proxy,rastrigin,20,0.0,104,200,10,ok,,200,20,204.5834019547212,0.9,0.03708746961045254,0.011063098907470703
576,eval,lr_adapt_proxy,rastrigin,20,0.0,105,200,10,ok,,200,20,165.1979614054513,1.03,0.3644568974193616,0.010604143142700195
577,eval,lr_adapt_proxy,rastrigin,20,0.0,106,200,10,ok,,200,20,202.31367259664017,1.0,0.2066248099985023,0.011265039443969727
578,eval,lr_adapt_proxy,rastrigin,20,0.0,107,200,10,ok,,200,20,214.41835770687644,0.9,0.017894673828048224,0.014020919799804688
579,eval,lr_adapt_proxy,rastrigin,20,0.0,108,200,10,ok,,200,20,209.50956271826317,1.0,0.08911337430703233,0.012089014053344727
580,eval,lr_adapt_proxy,rastrigin,20,0.0,109,200,10,ok,,200,20,210.87332440576907,1.0,0.09500215834470467,0.010737895965576172
581,eval,lr_adapt_proxy,rastrigin,20,0.1,100,200,10,ok,,200,20,243.52004715241523,0.9,0.0568034876715977,0.014680147171020508
582,eval,lr_adapt_proxy,rastrigin,20,0.1,101,200,10,ok,,200,20,197.96269161703307,1.0,0.09344956927163874,0.013611078262329102
583,eval,lr_adapt_proxy,rastrigin,20,0.1,102,200,10,ok,,200,20,193.22645311324806,1.0,0.0838553275173028,0.010316848754882812
584,eval,lr_adapt_proxy,rastrigin,20,0.1,103,200,10,ok,,200,20,180.93630264019464,0.9,0.07526857119498898,0.010695934295654297
585,eval,lr_adapt_proxy,rastrigin,20,0.1,104,200,10,ok,,200,20,193.61791634245057,1.03,0.3218684186624169,0.013378143310546875
586,eval,lr_adapt_proxy,rastrigin,20,0.1,105,200,10,ok,,200,20,165.08511457484065,1.03,0.3644705274927087,0.012936830520629883
587,eval,lr_adapt_proxy,rastrigin,20,0.1,106,200,10,ok,,200,20,238.5447060642484,0.9,0.026842698017734867,0.011955022811889648
588,eval,lr_adapt_proxy,rastrigin,20,0.1,107,200,10,ok,,200,20,214.2380496217097,0.9,0.018163185385671757,0.010503053665161133
589,eval,lr_adapt_proxy,rastrigin,20,0.1,108,200,10,ok,,200,20,209.46040711675545,1.0,0.08975569694310215,0.010133028030395508
590,eval,lr_adapt_proxy,rastrigin,20,0.1,109,200,10,ok,,200,20,212.55503606543425,1.0,0.09385355607304136,0.010190725326538086
591,eval,lr_adapt_proxy,rastrigin,20,0.2,100,200,10,ok,,200,20,215.8990145054824,1.0,0.14925428333602783,0.011394977569580078
592,eval,lr_adapt_proxy,rastrigin,20,0.2,101,200,10,ok,,200,20,188.31667744864458,1.0,0.18819117554404885,0.011805057525634766
593,eval,lr_adapt_proxy,rastrigin,20,0.2,102,200,10,ok,,200,20,218.68852385786553,0.9,0.06368583306888333,0.010220050811767578
594,eval,lr_adapt_proxy,rastrigin,20,0.2,103,200,10,ok,,200,20,180.86224334928596,0.9,0.0751440929669788,0.010304927825927734
595,eval,lr_adapt_proxy,rastrigin,20,0.2,104,200,10,ok,,200,20,174.89227834372994,1.0,0.08221744627740013,0.012269735336303711
596,eval,lr_adapt_proxy,rastrigin,20,0.2,105,200,10,ok,,200,20,165.38944969994174,1.03,0.36064549095712595,0.012645244598388672
597,eval,lr_adapt_proxy,rastrigin,20,0.2,106,200,10,ok,,200,20,180.82741938870905,1.0,0.23476448055954005,0.01011800765991211
598,eval,lr_adapt_proxy,rastrigin,20,0.2,107,200,10,ok,,200,20,188.47066307670636,1.0,0.0916388290597696,0.010040044784545898
599,eval,lr_adapt_proxy,rastrigin,20,0.2,108,200,10,ok,,200,20,184.96587124828096,1.0,0.20269398144159967,0.011705636978149414
600,eval,lr_adapt_proxy,rastrigin,20,0.2,109,200,10,ok,,200,20,192.10903780194454,0.9,0.07234907142394702,0.012044191360473633
601,eval,lr_adapt_proxy,rastrigin,40,0.0,100,200,10,ok,,200,20,504.88295883881244,1.0,0.1340972635938433,0.013408184051513672
602,eval,lr_adapt_proxy,rastrigin,40,0.0,101,200,10,ok,,200,20,553.4864252784364,0.9,0.027627908183389633,0.01373291015625
603,eval,lr_adapt_proxy,rastrigin,40,0.0,102,200,10,ok,,200,20,564.6340541575346,0.9,0.06648605061025288,0.017030954360961914
604,eval,lr_adapt_proxy,rastrigin,40,0.0,103,200,10,ok,,200,20,538.1740408546544,1.0,0.16845337679519246,0.013431072235107422
605,eval,lr_adapt_proxy,rastrigin,40,0.0,104,200,10,ok,,200,20,573.2551565617387,0.9,0.07418314205550883,0.014799118041992188
606,eval,lr_adapt_proxy,rastrigin,40,0.0,105,200,10,ok,,200,20,502.31468142301776,0.9,0.05061939221443851,0.017382144927978516
