run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,duration_sec
2473,eval,vanilla_cma,rastrigin,40,0.0,1072,1000,10,ok,,1000,100,410.4253714811259,1.0,0.0,0.07015395164489746
2474,eval,vanilla_cma,rastrigin,40,0.0,1073,1000,10,ok,,1000,100,417.29338217322805,1.0,0.0,0.060343027114868164
2475,eval,vanilla_cma,rastrigin,40,0.0,1074,1000,10,ok,,1000,100,412.7643112061708,1.0,0.0,0.0649559497833252
2476,eval,vanilla_cma,rastrigin,40,0.0,1075,1000,10,ok,,1000,100,396.7072058631035,1.0,0.0,0.06882095336914062
2477,eval,vanilla_cma,rastrigin,40,0.0,1076,1000,10,ok,,1000,100,407.91925257596534,1.0,0.0,0.07216501235961914
2478,eval,vanilla_cma,rastrigin,40,0.0,1077,1000,10,ok,,1000,100,367.6409280096977,1.0,0.0,0.060002803802490234
2479,eval,vanilla_cma,rastrigin,40,0.0,1078,1000,10,ok,,1000,100,380.6140704674891,1.0,0.0,0.07546114921569824
2480,eval,vanilla_cma,rastrigin,40,0.0,1079,1000,10,ok,,1000,100,384.18837385208076,1.0,0.0,0.0739891529083252
2481,eval,vanilla_cma,rastrigin,40,0.0,1080,1000,10,ok,,1000,100,447.0570801748679,1.0,0.0,0.06784391403198242
2482,eval,vanilla_cma,rastrigin,40,0.0,1081,1000,10,ok,,1000,100,384.0951637908875,1.0,0.0,0.0673360824584961
2483,eval,vanilla_cma,rastrigin,40,0.0,1082,1000,10,ok,,1000,100,396.4075032366254,1.0,0.0,0.06139707565307617
2484,eval,vanilla_cma,rastrigin,40,0.0,1083,1000,10,ok,,1000,100,398.8052746754558,1.0,0.0,0.08194994926452637
2485,eval,vanilla_cma,rastrigin,40,0.0,1084,1000,10,ok,,1000,100,400.44364799736735,1.0,0.0,0.061738014221191406
2486,eval,vanilla_cma,rastrigin,40,0.0,1085,1000,10,ok,,1000,100,374.3830803991672,1.0,0.0,0.07191777229309082
2487,eval,vanilla_cma,rastrigin,40,0.0,1086,1000,10,ok,,1000,100,397.7609485015498,1.0,0.0,0.07355594635009766
2488,eval,vanilla_cma,rastrigin,40,0.0,1087,1000,10,ok,,1000,100,396.5343986719812,1.0,0.0,0.08125686645507812
2489,eval,vanilla_cma,rastrigin,40,0.0,1088,1000,10,ok,,1000,100,411.13853639466606,1.0,0.0,0.06788516044616699
2490,eval,vanilla_cma,rastrigin,40,0.0,1089,1000,10,ok,,1000,100,392.0422025643995,1.0,0.0,0.07233500480651855
2491,eval,vanilla_cma,rastrigin,40,0.0,1090,1000,10,ok,,1000,100,352.21276046548576,1.0,0.0,0.06480908393859863
2492,eval,vanilla_cma,rastrigin,40,0.0,1091,1000,10,ok,,1000,100,397.64834074067136,1.0,0.0,0.06833910942077637
2493,eval,vanilla_cma,rastrigin,40,0.0,1092,1000,10,ok,,1000,100,404.51227465472,1.0,0.0,0.08491802215576172
2494,eval,vanilla_cma,rastrigin,40,0.0,1093,1000,10,ok,,1000,100,418.160868253475,1.0,0.0,0.06882381439208984
2495,eval,vanilla_cma,rastrigin,40,0.0,1094,1000,10,ok,,1000,100,381.16373302303356,1.0,0.0,0.06331300735473633
2496,eval,vanilla_cma,rastrigin,40,0.0,1095,1000,10,ok,,1000,100,408.16023840642634,1.0,0.0,0.07222890853881836
2497,eval,vanilla_cma,rastrigin,40,0.0,1096,1000,10,ok,,1000,100,425.98772170143025,1.0,0.0,0.07029986381530762
2498,eval,vanilla_cma,rastrigin,40,0.0,1097,1000,10,ok,,1000,100,446.3185071018464,1.0,0.0,0.06321883201599121
2499,eval,vanilla_cma,rastrigin,40,0.0,1098,1000,10,ok,,1000,100,369.29206008333045,1.0,0.0,0.06386923789978027
2500,eval,vanilla_cma,rastrigin,40,0.0,1099,1000,10,ok,,1000,100,390.5366108176885,1.0,0.0,0.0853729248046875
2501,eval,vanilla_cma,rastrigin,40,0.1,1000,1000,10,ok,,1000,100,406.8273915353459,1.0,0.0,0.059542179107666016
2502,eval,vanilla_cma,rastrigin,40,0.1,1001,1000,10,ok,,1000,100,401.50703213823834,1.0,0.0,0.0811767578125
2503,eval,vanilla_cma,rastrigin,40,0.1,1002,1000,10,ok,,1000,100,400.65993978930624,1.0,0.0,0.06727194786071777
2504,eval,vanilla_cma,rastrigin,40,0.1,1003,1000,10,ok,,1000,100,379.1781557196542,1.0,0.0,0.08742809295654297
2505,eval,vanilla_cma,rastrigin,40,0.1,1004,1000,10,ok,,1000,100,355.77798281921207,1.0,0.0,0.06492209434509277
2506,eval,vanilla_cma,rastrigin,40,0.1,1005,1000,10,ok,,1000,100,354.37957229179284,1.0,0.0,0.07848191261291504
2507,eval,vanilla_cma,rastrigin,40,0.1,1006,1000,10,ok,,1000,100,426.21144560552113,1.0,0.0,0.07166695594787598
2508,eval,vanilla_cma,rastrigin,40,0.1,1007,1000,10,ok,,1000,100,348.20975479384043,1.0,0.0,0.08083200454711914
2509,eval,vanilla_cma,rastrigin,40,0.1,1008,1000,10,ok,,1000,100,409.5767201928575,1.0,0.0,0.08238530158996582
2510,eval,vanilla_cma,rastrigin,40,0.1,1009,1000,10,ok,,1000,100,365.54245631886664,1.0,0.0,0.08701109886169434
2511,eval,vanilla_cma,rastrigin,40,0.1,1010,1000,10,ok,,1000,100,386.49428604636466,1.0,0.0,0.07198476791381836
2512,eval,vanilla_cma,rastrigin,40,0.1,1011,1000,10,ok,,1000,100,398.68755452743187,1.0,0.0,0.07366108894348145
2513,eval,vanilla_cma,rastrigin,40,0.1,1012,1000,10,ok,,1000,100,438.68834706970716,1.0,0.0,0.086090087890625
2514,eval,vanilla_cma,rastrigin,40,0.1,1013,1000,10,ok,,1000,100,391.9893317701004,1.0,0.0,0.07045102119445801
2515,eval,vanilla_cma,rastrigin,40,0.1,1014,1000,10,ok,,1000,100,378.9098026970825,1.0,0.0,0.09466910362243652
2516,eval,vanilla_cma,rastrigin,40,0.1,1015,1000,10,ok,,1000,100,392.24453882347996,1.0,0.0,0.07248377799987793
2517,eval,vanilla_cma,rastrigin,40,0.1,1016,1000,10,ok,,1000,100,391.41498473176216,1.0,0.0,0.06566882133483887
2518,eval,vanilla_cma,rastrigin,40,0.1,1017,1000,10,ok,,1000,100,400.9525127512974,1.0,0.0,0.05923199653625488
2519,eval,vanilla_cma,rastrigin,40,0.1,1018,1000,10,ok,,1000,100,400.26144942613183,1.0,0.0,0.07039284706115723
2520,eval,vanilla_cma,rastrigin,40,0.1,1019,1000,10,ok,,1000,100,368.9537397537574,1.0,0.0,0.06355023384094238
2521,eval,vanilla_cma,rastrigin,40,0.1,1020,1000,10,ok,,1000,100,401.86015261591837,1.0,0.0,0.07166171073913574
2522,eval,vanilla_cma,rastrigin,40,0.1,1021,1000,10,ok,,1000,100,372.1986062616008,1.0,0.0,0.07569003105163574
2523,eval,vanilla_cma,rastrigin,40,0.1,1022,1000,10,ok,,1000,100,365.74170776720734,1.0,0.0,0.06570816040039062
2524,eval,vanilla_cma,rastrigin,40,0.1,1023,1000,10,ok,,1000,100,364.5398471482865,1.0,0.0,0.06625580787658691
2525,eval,vanilla_cma,rastrigin,40,0.1,1024,1000,10,ok,,1000,100,404.3320025876404,1.0,0.0,0.07133102416992188
2526,eval,vanilla_cma,rastrigin,40,0.1,1025,1000,10,ok,,1000,100,396.7065339776808,1.0,0.0,0.07432293891906738
2527,eval,vanilla_cma,rastrigin,40,0.1,1026,1000,10,ok,,1000,100,376.26738404952204,1.0,0.0,0.06055116653442383
2528,eval,vanilla_cma,rastrigin,40,0.1,1027,1000,10,ok,,1000,100,382.76802655372677,1.0,0.0,0.060375213623046875
2529,eval,vanilla_cma,rastrigin,40,0.1,1028,1000,10,ok,,1000,100,401.86750078493526,1.0,0.0,0.07735204696655273
2530,eval,vanilla_cma,rastrigin,40,0.1,1029,1000,10,ok,,1000,100,395.79982698587816,1.0,0.0,0.06360197067260742
2531,eval,vanilla_cma,rastrigin,40,0.1,1030,1000,10,ok,,1000,100,446.2539384844846,1.0,0.0,0.08175492286682129
2532,eval,vanilla_cma,rastrigin,40,0.1,1031,1000,10,ok,,1000,100,398.23052146746534,1.0,0.0,0.07541298866271973
2533,eval,vanilla_cma,rastrigin,40,0.1,1032,1000,10,ok,,1000,100,410.8035473387609,1.0,0.0,0.06506991386413574
2534,eval,vanilla_cma,rastrigin,40,0.1,1033,1000,10,ok,,1000,100,417.9045211569355,1.0,0.0,0.07588005065917969
2535,eval,vanilla_cma,rastrigin,40,0.1,1034,1000,10,ok,,1000,100,398.8694273907964,1.0,0.0,0.06560707092285156
2536,eval,vanilla_cma,rastrigin,40,0.1,1035,1000,10,ok,,1000,100,355.74887955655157,1.0,0.0,0.06150674819946289
2537,eval,vanilla_cma,rastrigin,40,0.1,1036,1000,10,ok,,1000,100,432.9485130720077,1.0,0.0,0.07891583442687988
2538,eval,vanilla_cma,rastrigin,40,0.1,1037,1000,10,ok,,1000,100,303.31584705045424,1.0,0.0,0.06811976432800293
2539,eval,vanilla_cma,rastrigin,40,0.1,1038,1000,10,ok,,1000,100,397.3206473986834,1.0,0.0,0.0702660083770752
2540,eval,vanilla_cma,rastrigin,40,0.1,1039,1000,10,ok,,1000,100,388.47667739862493,1.0,0.0,0.0682229995727539
2541,eval,vanilla_cma,rastrigin,40,0.1,1040,1000,10,ok,,1000,100,393.9432946916084,1.0,0.0,0.06712174415588379
2542,eval,vanilla_cma,rastrigin,40,0.1,1041,1000,10,ok,,1000,100,427.37129934660464,1.0,0.0,0.06068611145019531
2543,eval,vanilla_cma,rastrigin,40,0.1,1042,1000,10,ok,,1000,100,397.2445612131398,1.0,0.0,0.08263707160949707
2544,eval,vanilla_cma,rastrigin,40,0.1,1043,1000,10,ok,,1000,100,402.08098006224355,1.0,0.0,0.0712428092956543
2545,eval,vanilla_cma,rastrigin,40,0.1,1044,1000,10,ok,,1000,100,409.90384678901273,1.0,0.0,0.07061505317687988
2546,eval,vanilla_cma,rastrigin,40,0.1,1045,1000,10,ok,,1000,100,365.22966225084633,1.0,0.0,0.06495785713195801
2547,eval,vanilla_cma,rastrigin,40,0.1,1046,1000,10,ok,,1000,100,429.7765683994099,1.0,0.0,0.06590723991394043
2548,eval,vanilla_cma,rastrigin,40,0.1,1047,1000,10,ok,,1000,100,384.0499333140104,1.0,0.0,0.08143997192382812
2549,eval,vanilla_cma,rastrigin,40,0.1,1048,1000,10,ok,,1000,100,396.1739404044065,1.0,0.0,0.06841897964477539
2550,eval,vanilla_cma,rastrigin,40,0.1,1049,1000,10,ok,,1000,100,386.32005367887564,1.0,0.0,0.06620073318481445
2551,eval,vanilla_cma,rastrigin,40,0.1,1050,1000,10,ok,,1000,100,352.66682415695766,1.0,0.0,0.0625152587890625
2552,eval,vanilla_cma,rastrigin,40,0.1,1051,1000,10,ok,,1000,100,403.2681450199448,1.0,0.0,0.0753030776977539
2553,eval,vanilla_cma,rastrigin,40,0.1,1052,1000,10,ok,,1000,100,374.84842173573,1.0,0.0,0.06104016304016113
2554,eval,vanilla_cma,rastrigin,40,0.1,1053,1000,10,ok,,1000,100,399.58045688658706,1.0,0.0,0.061537981033325195
2555,eval,vanilla_cma,rastrigin,40,0.1,1054,1000,10,ok,,1000,100,398.9698223551335,1.0,0.0,0.05845022201538086
2556,eval,vanilla_cma,rastrigin,40,0.1,1055,1000,10,ok,,1000,100,434.80346252865047,1.0,0.0,0.06581711769104004
2557,eval,vanilla_cma,rastrigin,40,0.1,1056,1000,10,ok,,1000,100,417.79918589335324,1.0,0.0,0.0760648250579834
2558,eval,vanilla_cma,rastrigin,40,0.1,1057,1000,10,ok,,1000,100,385.38419076867405,1.0,0.0,0.0696098804473877
2559,eval,vanilla_cma,rastrigin,40,0.1,1058,1000,10,ok,,1000,100,370.2546468871867,1.0,0.0,0.06513619422912598
2560,eval,vanilla_cma,rastrigin,40,0.1,1059,1000,10,ok,,1000,100,407.99114791971516,1.0,0.0,0.06918692588806152
2561,eval,vanilla_cma,rastrigin,40,0.1,1060,1000,10,ok,,1000,100,456.0356652790527,1.0,0.0,0.07731389999389648
2562,eval,vanilla_cma,rastrigin,40,0.1,1061,1000,10,ok,,1000,100,397.9207889450992,1.0,0.0,0.06357097625732422
2563,eval,vanilla_cma,rastrigin,40,0.1,1062,1000,10,ok,,1000,100,365.1225039065699,1.0,0.0,0.06573987007141113
2564,eval,vanilla_cma,rastrigin,40,0.1,1063,1000,10,ok,,1000,100,403.59896726008463,1.0,0.0,0.07746315002441406
2565,eval,vanilla_cma,rastrigin,40,0.1,1064,1000,10,ok,,1000,100,373.8095967823176,1.0,0.0,0.062169790267944336
2566,eval,vanilla_cma,rastrigin,40,0.1,1065,1000,10,ok,,1000,100,407.5529292283344,1.0,0.0,0.06299495697021484
2567,eval,vanilla_cma,rastrigin,40,0.1,1066,1000,10,ok,,1000,100,394.77529462834576,1.0,0.0,0.06545686721801758
2568,eval,vanilla_cma,rastrigin,40,0.1,1067,1000,10,ok,,1000,100,338.8034283666661,1.0,0.0,0.06798601150512695
2569,eval,vanilla_cma,rastrigin,40,0.1,1068,1000,10,ok,,1000,100,397.8398861030723,1.0,0.0,0.07830095291137695
2570,eval,vanilla_cma,rastrigin,40,0.1,1069,1000,10,ok,,1000,100,384.68021429684393,1.0,0.0,0.06872797012329102
2571,eval,vanilla_cma,rastrigin,40,0.1,1070,1000,10,ok,,1000,100,393.76202574526786,1.0,0.0,0.059301137924194336
2572,eval,vanilla_cma,rastrigin,40,0.1,1071,1000,10,ok,,1000,100,387.88715074287177,1.0,0.0,0.07106614112854004
2573,eval,vanilla_cma,rastrigin,40,0.1,1072,1000,10,ok,,1000,100,373.07693571393185,1.0,0.0,0.059960126876831055
2574,eval,vanilla_cma,rastrigin,40,0.1,1073,1000,10,ok,,1000,100,417.0493998451969,1.0,0.0,0.07019186019897461
2575,eval,vanilla_cma,rastrigin,40,0.1,1074,1000,10,ok,,1000,100,427.21908544755865,1.0,0.0,0.0629727840423584
2576,eval,vanilla_cma,rastrigin,40,0.1,1075,1000,10,ok,,1000,100,354.86491913665515,1.0,0.0,0.0736379623413086
2577,eval,vanilla_cma,rastrigin,40,0.1,1076,1000,10,ok,,1000,100,352.4673813215326,1.0,0.0,0.07537269592285156
2578,eval,vanilla_cma,rastrigin,40,0.1,1077,1000,10,ok,,1000,100,383.2727436580625,1.0,0.0,0.07685232162475586
2579,eval,vanilla_cma,rastrigin,40,0.1,1078,1000,10,ok,,1000,100,361.89487708358615,1.0,0.0,0.0645289421081543
2580,eval,vanilla_cma,rastrigin,40,0.1,1079,1000,10,ok,,1000,100,384.0899454002961,1.0,0.0,0.06094694137573242
2581,eval,vanilla_cma,rastrigin,40,0.1,1080,1000,10,ok,,1000,100,389.6395591395394,1.0,0.0,0.060575008392333984
2582,eval,vanilla_cma,rastrigin,40,0.1,1081,1000,10,ok,,1000,100,410.0038172752062,1.0,0.0,0.07129073143005371
2583,eval,vanilla_cma,rastrigin,40,0.1,1082,1000,10,ok,,1000,100,396.54040577770604,1.0,0.0,0.06728291511535645
2584,eval,vanilla_cma,rastrigin,40,0.1,1083,1000,10,ok,,1000,100,364.75827406061944,1.0,0.0,0.07234621047973633
2585,eval,vanilla_cma,rastrigin,40,0.1,1084,1000,10,ok,,1000,100,430.82435948650846,1.0,0.0,0.06859707832336426
2586,eval,vanilla_cma,rastrigin,40,0.1,1085,1000,10,ok,,1000,100,416.9884001629171,1.0,0.0,0.06664180755615234
2587,eval,vanilla_cma,rastrigin,40,0.1,1086,1000,10,ok,,1000,100,420.0629045183592,1.0,0.0,0.06261229515075684
2588,eval,vanilla_cma,rastrigin,40,0.1,1087,1000,10,ok,,1000,100,413.41422866379736,1.0,0.0,0.06395506858825684
2589,eval,vanilla_cma,rastrigin,40,0.1,1088,1000,10,ok,,1000,100,411.12735931937897,1.0,0.0,0.07731413841247559
2590,eval,vanilla_cma,rastrigin,40,0.1,1089,1000,10,ok,,1000,100,434.5556053617947,1.0,0.0,0.0654149055480957
2591,eval,vanilla_cma,rastrigin,40,0.1,1090,1000,10,ok,,1000,100,376.0583697116953,1.0,0.0,0.06552982330322266
2592,eval,vanilla_cma,rastrigin,40,0.1,1091,1000,10,ok,,1000,100,386.7904156957002,1.0,0.0,0.06808304786682129
2593,eval,vanilla_cma,rastrigin,40,0.1,1092,1000,10,ok,,1000,100,363.45519174016204,1.0,0.0,0.06652402877807617
2594,eval,vanilla_cma,rastrigin,40,0.1,1093,1000,10,ok,,1000,100,373.1912641515332,1.0,0.0,0.06227517127990723
2595,eval,vanilla_cma,rastrigin,40,0.1,1094,1000,10,ok,,1000,100,387.27382935864443,1.0,0.0,0.06841111183166504
2596,eval,vanilla_cma,rastrigin,40,0.1,1095,1000,10,ok,,1000,100,403.1503356643489,1.0,0.0,0.0770730972290039
2597,eval,vanilla_cma,rastrigin,40,0.1,1096,1000,10,ok,,1000,100,389.41544664144584,1.0,0.0,0.08070802688598633
2598,eval,vanilla_cma,rastrigin,40,0.1,1097,1000,10,ok,,1000,100,446.70511938123985,1.0,0.0,0.07254815101623535
2599,eval,vanilla_cma,rastrigin,40,0.1,1098,1000,10,ok,,1000,100,385.0878184772031,1.0,0.0,0.05877995491027832
2600,eval,vanilla_cma,rastrigin,40,0.1,1099,1000,10,ok,,1000,100,402.1294864928047,1.0,0.0,0.07805204391479492
2601,eval,vanilla_cma,rastrigin,40,0.2,1000,1000,10,ok,,1000,100,375.6347191035932,1.0,0.0,0.07371306419372559
2602,eval,vanilla_cma,rastrigin,40,0.2,1001,1000,10,ok,,1000,100,356.248809845341,1.0,0.0,0.07790327072143555
2603,eval,vanilla_cma,rastrigin,40,0.2,1002,1000,10,ok,,1000,100,390.86198340279645,1.0,0.0,0.07964897155761719
2604,eval,vanilla_cma,rastrigin,40,0.2,1003,1000,10,ok,,1000,100,407.2252283244103,1.0,0.0,0.07418012619018555
2605,eval,vanilla_cma,rastrigin,40,0.2,1004,1000,10,ok,,1000,100,371.9874569738215,1.0,0.0,0.06366920471191406
2606,eval,vanilla_cma,rastrigin,40,0.2,1005,1000,10,ok,,1000,100,387.61528233718053,1.0,0.0,0.09133505821228027
2607,eval,vanilla_cma,rastrigin,40,0.2,1006,1000,10,ok,,1000,100,397.528732663893,1.0,0.0,0.08696317672729492
2608,eval,vanilla_cma,rastrigin,40,0.2,1007,1000,10,ok,,1000,100,399.59399188607085,1.0,0.0,0.08403873443603516
2609,eval,vanilla_cma,rastrigin,40,0.2,1008,1000,10,ok,,1000,100,407.4194881242803,1.0,0.0,0.07892394065856934
2610,eval,vanilla_cma,rastrigin,40,0.2,1009,1000,10,ok,,1000,100,387.4850819880533,1.0,0.0,0.09531188011169434
2611,eval,vanilla_cma,rastrigin,40,0.2,1010,1000,10,ok,,1000,100,402.98627454721094,1.0,0.0,0.08489203453063965
2612,eval,vanilla_cma,rastrigin,40,0.2,1011,1000,10,ok,,1000,100,389.5816183222773,1.0,0.0,0.09344720840454102
2613,eval,vanilla_cma,rastrigin,40,0.2,1012,1000,10,ok,,1000,100,412.84980516960997,1.0,0.0,0.08302593231201172
2614,eval,vanilla_cma,rastrigin,40,0.2,1013,1000,10,ok,,1000,100,370.7636546674714,1.0,0.0,0.08598208427429199
2615,eval,vanilla_cma,rastrigin,40,0.2,1014,1000,10,ok,,1000,100,346.9241292155646,1.0,0.0,0.07941722869873047
2616,eval,vanilla_cma,rastrigin,40,0.2,1015,1000,10,ok,,1000,100,441.1226809298225,1.0,0.0,0.07274603843688965
2617,eval,vanilla_cma,rastrigin,40,0.2,1016,1000,10,ok,,1000,100,401.9521608444229,1.0,0.0,0.07725286483764648
2618,eval,vanilla_cma,rastrigin,40,0.2,1017,1000,10,ok,,1000,100,348.81141624471815,1.0,0.0,0.06323385238647461
2619,eval,vanilla_cma,rastrigin,40,0.2,1018,1000,10,ok,,1000,100,397.9669543158207,1.0,0.0,0.05868172645568848
2620,eval,vanilla_cma,rastrigin,40,0.2,1019,1000,10,ok,,1000,100,381.536562032066,1.0,0.0,0.0762028694152832
2621,eval,vanilla_cma,rastrigin,40,0.2,1020,1000,10,ok,,1000,100,407.3824231512936,1.0,0.0,0.07527279853820801
2622,eval,vanilla_cma,rastrigin,40,0.2,1021,1000,10,ok,,1000,100,430.48588025629726,1.0,0.0,0.05889391899108887
2623,eval,vanilla_cma,rastrigin,40,0.2,1022,1000,10,ok,,1000,100,434.36895442199136,1.0,0.0,0.06628012657165527
2624,eval,vanilla_cma,rastrigin,40,0.2,1023,1000,10,ok,,1000,100,449.1934330606535,1.0,0.0,0.059438228607177734
2625,eval,vanilla_cma,rastrigin,40,0.2,1024,1000,10,ok,,1000,100,423.7364650780114,1.0,0.0,0.058418989181518555
2626,eval,vanilla_cma,rastrigin,40,0.2,1025,1000,10,ok,,1000,100,451.29003888740095,1.0,0.0,0.06778168678283691
2627,eval,vanilla_cma,rastrigin,40,0.2,1026,1000,10,ok,,1000,100,395.3850468522196,1.0,0.0,0.07714414596557617
2628,eval,vanilla_cma,rastrigin,40,0.2,1027,1000,10,ok,,1000,100,373.77543691304226,1.0,0.0,0.07682299613952637
2629,eval,vanilla_cma,rastrigin,40,0.2,1028,1000,10,ok,,1000,100,423.57527252874155,1.0,0.0,0.0709841251373291
2630,eval,vanilla_cma,rastrigin,40,0.2,1029,1000,10,ok,,1000,100,390.44295550666226,1.0,0.0,0.0651850700378418
2631,eval,vanilla_cma,rastrigin,40,0.2,1030,1000,10,ok,,1000,100,339.7250600072392,1.0,0.0,0.07112884521484375
2632,eval,vanilla_cma,rastrigin,40,0.2,1031,1000,10,ok,,1000,100,332.15789574410303,1.0,0.0,0.08069777488708496
2633,eval,vanilla_cma,rastrigin,40,0.2,1032,1000,10,ok,,1000,100,383.26820713809246,1.0,0.0,0.07759928703308105
2634,eval,vanilla_cma,rastrigin,40,0.2,1033,1000,10,ok,,1000,100,373.7814372867867,1.0,0.0,0.07602095603942871
2635,eval,vanilla_cma,rastrigin,40,0.2,1034,1000,10,ok,,1000,100,365.6291474307057,1.0,0.0,0.06936764717102051
2636,eval,vanilla_cma,rastrigin,40,0.2,1035,1000,10,ok,,1000,100,355.7732453134212,1.0,0.0,0.07448387145996094
2637,eval,vanilla_cma,rastrigin,40,0.2,1036,1000,10,ok,,1000,100,483.39758341148973,1.0,0.0,0.0785069465637207
2638,eval,vanilla_cma,rastrigin,40,0.2,1037,1000,10,ok,,1000,100,395.32213263334404,1.0,0.0,0.06611466407775879
2639,eval,vanilla_cma,rastrigin,40,0.2,1038,1000,10,ok,,1000,100,377.24152588385385,1.0,0.0,0.06999588012695312
2640,eval,vanilla_cma,rastrigin,40,0.2,1039,1000,10,ok,,1000,100,424.86888987780105,1.0,0.0,0.06772899627685547
2641,eval,vanilla_cma,rastrigin,40,0.2,1040,1000,10,ok,,1000,100,395.36778428388595,1.0,0.0,0.07309913635253906
2642,eval,vanilla_cma,rastrigin,40,0.2,1041,1000,10,ok,,1000,100,457.26775108677634,1.0,0.0,0.07866334915161133
2643,eval,vanilla_cma,rastrigin,40,0.2,1042,1000,10,ok,,1000,100,360.0811441446696,1.0,0.0,0.07443785667419434
2644,eval,vanilla_cma,rastrigin,40,0.2,1043,1000,10,ok,,1000,100,416.3302120059173,1.0,0.0,0.07672595977783203
2645,eval,vanilla_cma,rastrigin,40,0.2,1044,1000,10,ok,,1000,100,409.8214610796658,1.0,0.0,0.07791495323181152
2646,eval,vanilla_cma,rastrigin,40,0.2,1045,1000,10,ok,,1000,100,379.9974662369371,1.0,0.0,0.06862998008728027
2647,eval,vanilla_cma,rastrigin,40,0.2,1046,1000,10,ok,,1000,100,384.23007900246375,1.0,0.0,0.08038187026977539
2648,eval,vanilla_cma,rastrigin,40,0.2,1047,1000,10,ok,,1000,100,393.1199727332489,1.0,0.0,0.07088589668273926
2649,eval,vanilla_cma,rastrigin,40,0.2,1048,1000,10,ok,,1000,100,351.33641353830905,1.0,0.0,0.07182979583740234
2650,eval,vanilla_cma,rastrigin,40,0.2,1049,1000,10,ok,,1000,100,403.3305558671104,1.0,0.0,0.07436203956604004
2651,eval,vanilla_cma,rastrigin,40,0.2,1050,1000,10,ok,,1000,100,366.11289489576296,1.0,0.0,0.06942582130432129
2652,eval,vanilla_cma,rastrigin,40,0.2,1051,1000,10,ok,,1000,100,383.6955764600379,1.0,0.0,0.06097912788391113
2653,eval,vanilla_cma,rastrigin,40,0.2,1052,1000,10,ok,,1000,100,405.7505219040835,1.0,0.0,0.08264708518981934
2654,eval,vanilla_cma,rastrigin,40,0.2,1053,1000,10,ok,,1000,100,390.1123768451936,1.0,0.0,0.0668342113494873
2655,eval,vanilla_cma,rastrigin,40,0.2,1054,1000,10,ok,,1000,100,389.1341117457221,1.0,0.0,0.06749963760375977
2656,eval,vanilla_cma,rastrigin,40,0.2,1055,1000,10,ok,,1000,100,403.1923151705248,1.0,0.0,0.07315993309020996
2657,eval,vanilla_cma,rastrigin,40,0.2,1056,1000,10,ok,,1000,100,404.010273205742,1.0,0.0,0.07197999954223633
2658,eval,vanilla_cma,rastrigin,40,0.2,1057,1000,10,ok,,1000,100,425.8112137548331,1.0,0.0,0.059609174728393555
2659,eval,vanilla_cma,rastrigin,40,0.2,1058,1000,10,ok,,1000,100,393.72818074211824,1.0,0.0,0.06921005249023438
2660,eval,vanilla_cma,rastrigin,40,0.2,1059,1000,10,ok,,1000,100,407.8234915101382,1.0,0.0,0.07075190544128418
2661,eval,vanilla_cma,rastrigin,40,0.2,1060,1000,10,ok,,1000,100,405.6215905954523,1.0,0.0,0.07412409782409668
2662,eval,vanilla_cma,rastrigin,40,0.2,1061,1000,10,ok,,1000,100,399.9138813965627,1.0,0.0,0.07313108444213867
2663,eval,vanilla_cma,rastrigin,40,0.2,1062,1000,10,ok,,1000,100,410.42991854588456,1.0,0.0,0.08984231948852539
2664,eval,vanilla_cma,rastrigin,40,0.2,1063,1000,10,ok,,1000,100,413.73248804916244,1.0,0.0,0.08040904998779297
2665,eval,vanilla_cma,rastrigin,40,0.2,1064,1000,10,ok,,1000,100,402.59552268490404,1.0,0.0,0.09037518501281738
2666,eval,vanilla_cma,rastrigin,40,0.2,1065,1000,10,ok,,1000,100,387.4324565620084,1.0,0.0,0.07454204559326172
2667,eval,vanilla_cma,rastrigin,40,0.2,1066,1000,10,ok,,1000,100,406.7085975840597,1.0,0.0,0.09111404418945312
2668,eval,vanilla_cma,rastrigin,40,0.2,1067,1000,10,ok,,1000,100,431.6572265070931,1.0,0.0,0.08642387390136719
2669,eval,vanilla_cma,rastrigin,40,0.2,1068,1000,10,ok,,1000,100,431.6994505832409,1.0,0.0,0.08290290832519531
2670,eval,vanilla_cma,rastrigin,40,0.2,1069,1000,10,ok,,1000,100,386.49208163035894,1.0,0.0,0.08055806159973145
2671,eval,vanilla_cma,rastrigin,40,0.2,1070,1000,10,ok,,1000,100,399.1437708860544,1.0,0.0,0.0833883285522461
2672,eval,vanilla_cma,rastrigin,40,0.2,1071,1000,10,ok,,1000,100,372.28578658965216,1.0,0.0,0.07161760330200195
2673,eval,vanilla_cma,rastrigin,40,0.2,1072,1000,10,ok,,1000,100,419.06144736029984,1.0,0.0,0.08020806312561035
2674,eval,vanilla_cma,rastrigin,40,0.2,1073,1000,10,ok,,1000,100,387.26832952092553,1.0,0.0,0.06529903411865234
2675,eval,vanilla_cma,rastrigin,40,0.2,1074,1000,10,ok,,1000,100,443.7538141371491,1.0,0.0,0.06913208961486816
2676,eval,vanilla_cma,rastrigin,40,0.2,1075,1000,10,ok,,1000,100,376.18896328838935,1.0,0.0,0.06863117218017578
