function,dimension,noise_sigma,method,n_pairs,vanilla_median,method_median,median_delta_vs_vanilla,win_rate_vs_vanilla,loss_rate_vs_vanilla,wilcoxon_p_two_sided,ratio_median_vs_vanilla_non_primary,bh_fdr_q_value,variant_id,variant_group,lr_enabled,lr_ema_alpha,lr_snr_up_threshold,lr_snr_down_threshold,lr_sigma_up_factor,lr_sigma_down_factor,lr_sigma_min_ratio,lr_sigma_max_ratio
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,167.04794965351815,126.43694648048955,0.09,0.91,1.3105832102334348e-16,5.19179925030218,3.1453997045602435e-16,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,166.6345597295926,126.82065406900445,0.09,0.91,7.559735353237344e-17,4.850480559512472,2.093465174742649e-16,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,174.49811608867856,129.7869000846569,0.08,0.92,1.1676417541676903e-16,5.390100743417259,3.002507367859775e-16,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,1094.3570594017815,461.0454867112109,0.12,0.88,1.6837927151593467e-13,1.8581628574132711,3.5656786909256753e-13,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,1094.3811045587536,456.2442327485698,0.12,0.88,2.4134811234713264e-13,1.7992219585697218,4.826962246942653e-13,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,1103.773243671239,472.2144581757784,0.13,0.87,8.80280981656619e-14,1.903162554481651,1.9806322087273928e-13,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.07500689130380664,0.07500150172763569,0.0,1.0,3.89655984509591e-18,7087.825555804719,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.035444337294679926,0.18252804430306474,0.0,1.0,3.89655984509591e-18,0.16262686574901603,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.22804322711813543,0.21283263634473348,0.01,0.99,4.670683307897806e-18,0.49721549510043916,1.8682733231591225e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,1.111675630881824,1.1021868250492939,0.0,1.0,3.89655984509591e-18,91.99789034143495,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,1.1368600393542574,1.226483733993165,0.0,1.0,3.89655984509591e-18,-12.360912901511632,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,1.0554529807024564,1.311804301285804,0.0,1.0,3.89655984509591e-18,-4.426541959593207,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,6.250929817528283,4.457617679874716,0.0,1.0,3.89655984509591e-18,3.8653208100649135,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,6.145934403335625,4.5422996375170905,0.0,1.0,3.89655984509591e-18,4.070407091199869,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,6.0619287417334125,4.246586973770455,0.0,1.0,3.89655984509591e-18,3.580473021990343,1.7534519302931595e-17,geom_k093_r020,geometry,True,0.2,0.25,0.08,1.03,0.93,0.2,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,806.2994278804871,-86.24320830138683,0.58,0.42,0.07546728203192891,0.7436885913315366,0.08763942429514325,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,828.6185231081088,-70.39398136520953,0.58,0.42,0.08940730920445931,0.7643090041353834,0.10058322285501674,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,824.7629221872986,-91.25336923053749,0.55,0.45,0.07268468332694299,0.7604486803201408,0.08722161999233158,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,32880.23798819583,-32635.930282333382,0.84,0.16,1.852916223731476e-12,0.46001559037150214,4.169061503395822e-12,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,32880.28048868016,-32636.070775847165,0.84,0.16,1.9952894679179096e-12,0.4600166602713877,4.225318873237926e-12,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,32880.402285561475,-32636.222524502566,0.84,0.16,1.852916223731476e-12,0.4600171513777666,4.169061503395822e-12,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,321315.38755304844,-601254.5935904951,0.97,0.03,5.943312343029359e-18,0.32966214392639115,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,321315.4814530133,-601254.6754372928,0.97,0.03,5.943312343029359e-18,0.329662235190099,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,321315.26878434117,-601254.5256563474,0.97,0.03,5.943312343029359e-18,0.32966205667353515,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,16.425696153921436,-14.077773659690756,0.71,0.29,8.98370048329909e-09,0.4994476154281635,1.7021748284145644e-08,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,16.235063490521583,-10.796232961390695,0.71,0.29,9.134168097678203e-08,0.5827018143601927,1.6441502575820764e-07,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,15.88162332773793,-10.277651417615926,0.69,0.31,9.272092570399593e-07,0.5327330888925412,1.589501583497073e-06,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,64.02433225253132,-82.6284619920144,0.97,0.03,4.813701823147399e-18,0.434575815632929,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,62.151585304499896,-83.74330352545647,1.0,0.0,3.89655984509591e-18,0.421434333172894,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,65.40999072711696,-76.96591048159576,0.99,0.01,4.0161556854627e-18,0.4487970858208775,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,248.04615351515622,-152.3373913341398,1.0,0.0,3.89655984509591e-18,0.6253987488730749,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,250.3689231239777,-143.6825494183561,1.0,0.0,3.89655984509591e-18,0.632265697256601,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,251.2412401047466,-137.81185227336172,1.0,0.0,3.89655984509591e-18,0.6312545351114391,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,8.866322037129569,0.5274486985870519,0.4,0.6,0.13031447951713016,1.1133581805298995,0.1421612503823238,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,8.840329105810198,0.48366896252207914,0.44,0.56,0.16690827813258957,1.0641058726038737,0.171677086079235,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,8.896575927598722,0.6157764976841413,0.43,0.57,0.1586243896481534,1.104104238652018,0.16795523609804477,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,36.799482495106325,6.229051906453019,0.37,0.63,0.013047485720484099,1.1437166755166903,0.01739664762731213,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,37.34132056433081,5.338782018257442,0.38,0.62,0.04249786023307308,1.0869494884958382,0.05275596442726313,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,41.7183293124404,6.743877853975279,0.32,0.68,0.007320678801450492,1.2886442723933818,0.010136324494316066,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,481.15275586223163,-84.65229229962395,0.63,0.37,0.004003600734826465,0.8169730089500795,0.00576518505815011,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,486.35285328024963,-86.23484247952398,0.67,0.33,0.001470462686034046,0.799590498766588,0.002301593769444594,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,481.2805687902477,-87.49474601861641,0.62,0.38,0.003548921708441747,0.8298399711834732,0.005323382562662621,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.005079775873303558,0.005060993520993017,0.0,1.0,3.89655984509591e-18,480.0167641494288,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.21462169199247233,0.00837107248286098,0.44,0.56,0.020109014084802552,0.9847342553002203,0.025854446680460424,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.44478073039811017,0.00407076461914907,0.47,0.53,0.4270481369484205,0.9697804835986901,0.4270481369484205,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.08340178325642096,0.07091106576363032,0.0,1.0,3.89655984509591e-18,6.902002614034085,1.945084039536881e-17,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,-0.016673897121991105,0.054696051067680176,0.22,0.78,5.246687687977603e-11,0.18129284425439568,1.0493375375955207e-10,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,-0.15681443454501082,0.05512766845539949,0.31,0.69,3.37419723946397e-05,0.6576756019215412,5.5214136645774045e-05,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,3.1783716723724367,1.425414148495035,0.1,0.9,7.044317414078139e-16,1.9653757962363196,2.1132952242234417e-15,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,3.0302549093943285,1.3756195500082098,0.08,0.92,9.595359087770175e-16,2.00691550899853,2.6571763627671254e-15,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,3.2676265796778643,1.5554800560400373,0.11,0.89,1.2003082792723794e-15,1.9300208420347826,3.086507003843261e-15,geom_k095_r005,geometry,True,0.2,0.25,0.08,1.03,0.95,0.05,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,989.3767267825606,145.19813669182605,0.42,0.58,0.8743284035131398,0.9125495551587947,0.8743284035131398,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,963.357707781212,145.12727410744384,0.42,0.58,0.8285088118253296,0.8885910098878387,0.8715233719177359,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,981.4602508617302,136.77824229705368,0.42,0.58,0.8473143893644655,0.9049268977503641,0.8715233719177359,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,34477.192433510485,-29617.0033867006,0.77,0.23,8.691463376884235e-11,0.482358005965378,1.6005585960904557e-10,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,34477.06710690797,-29616.972328372478,0.77,0.23,8.891992200502532e-11,0.4823567509386826,1.6005585960904557e-10,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,34477.28273936594,-29616.978896679197,0.77,0.23,8.891992200502532e-11,0.4823584959595676,1.6005585960904557e-10,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,330440.4378718933,-578609.097018816,0.97,0.03,5.430296382634713e-18,0.3390242341594646,2.7927238539264237e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,330440.28204997716,-578609.1985623038,0.97,0.03,5.430296382634713e-18,0.33902406907017285,2.7927238539264237e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,330440.43833411427,-578608.6509010394,0.97,0.03,5.430296382634713e-18,0.33902427021742987,2.7927238539264237e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,20.26256640976917,-9.514056263480136,0.7,0.3,8.347617546453236e-06,0.6161133373575748,1.073265113115416e-05,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,20.26423017220225,-6.934715088836319,0.62,0.38,0.00021300115798831721,0.7273149067047755,0.00026441523060618686,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,20.040191635556845,-6.879252287501769,0.56,0.44,0.0006558976151462913,0.6722280822113726,0.0007870771381755495,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,106.43535588933068,-42.23459028614014,0.89,0.11,4.0036276189848793e-14,0.7224477002797356,9.008162142715978e-14,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,104.57581471583832,-43.838436818380046,0.95,0.05,1.690631665125154e-17,0.7091024070401395,7.607842493063193e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,104.54149395433384,-37.91242135086222,0.93,0.07,1.3883907150473852e-16,0.7172897796271235,4.543824158336897e-16,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,339.9321336456816,-56.63592830079352,0.93,0.07,7.132581379887996e-17,0.8570708639139377,2.8530325519551984e-16,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,40,0.1,lr_adapt_proxy,100,395.9868836951423,348.8703817937786,-44.854124622722935,0.84,0.16,2.2920849632668923e-14,0.8810149935732792,5.501003911840541e-14,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rastrigin,40,0.2,lr_adapt_proxy,100,398.0030655310753,349.99086096069436,-48.68971800853305,0.82,0.18,2.961730635123635e-13,0.8793672493293089,6.27190016849711e-13,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,10,0.0,lr_adapt_proxy,100,7.963584578782786,10.384416987055475,2.3143753349846055,0.17,0.83,3.174367354586667e-07,1.3039877814222585,5.194419307505454e-07,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,10,0.1,lr_adapt_proxy,100,8.307753329260235,10.638905720344397,2.017095979843111,0.19,0.81,1.4072876623452076e-06,1.28059961564744,2.1109314935178118e-06,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,10,0.2,lr_adapt_proxy,100,8.057731884500688,10.461926315637315,2.386014455411044,0.15,0.85,1.0479107909982657e-06,1.2983711130623712,1.6402081946059812e-06,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,20,0.0,lr_adapt_proxy,100,32.17534839079061,62.47950624911752,29.60700889992506,0.19,0.81,1.8836886112773916e-06,1.9418439698076655,2.712511600239444e-06,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,20,0.1,lr_adapt_proxy,100,34.3542372111561,62.09235483083472,27.932941508620857,0.19,0.81,3.754181106348498e-06,1.8074147433164671,5.005574808464664e-06,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,20,0.2,lr_adapt_proxy,100,32.3738134768236,59.01875263159608,28.52277683947642,0.2,0.8,2.309566759990727e-06,1.8230398675104365,3.1978616676794685e-06,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,40,0.0,lr_adapt_proxy,100,588.945718635892,541.6874631704354,-23.86136670223459,0.56,0.44,0.11452171352531744,0.9197578758617763,0.1249327783912554,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,40,0.1,lr_adapt_proxy,100,608.2524167439151,541.6583638879183,-52.739338788405405,0.59,0.41,0.048820020726286446,0.8905157611826899,0.056694217617622965,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
rosenbrock,40,0.2,lr_adapt_proxy,100,579.9679281583306,541.6095471638722,-50.540182993474076,0.55,0.45,0.07546728203192891,0.9338612031250346,0.08490069228592004,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,10,0.0,lr_adapt_proxy,100,1.0582496805720369e-05,0.018625667216523575,0.01858268775964099,0.0,1.0,3.89655984509591e-18,1760.044681181049,2.7927238539264237e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,10,0.1,lr_adapt_proxy,100,-0.21794884339332712,-0.1591965586917216,0.06071501609448808,0.05,0.95,8.248184779150682e-17,0.7304308488777954,2.969346520494245e-16,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,10,0.2,lr_adapt_proxy,100,-0.4586406283900504,-0.37990704086925686,0.06572531940492773,0.26,0.74,4.114194036557029e-09,0.8283327236028584,7.052904062669192e-09,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,20,0.0,lr_adapt_proxy,100,0.012083707862821896,0.292230752584649,0.27681961321741166,0.0,1.0,3.89655984509591e-18,24.183864414974746,2.7927238539264237e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,20,0.1,lr_adapt_proxy,100,-0.09197217458066785,0.22245388919077724,0.31597110111405435,0.0,1.0,3.89655984509591e-18,-2.418708595344402,2.7927238539264237e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,20,0.2,lr_adapt_proxy,100,-0.23843736043551503,0.07658158356574063,0.2899809888604865,0.0,1.0,3.89655984509591e-18,-0.3211811413524349,2.7927238539264237e-17,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,40,0.0,lr_adapt_proxy,100,1.6171826672837812,3.1971742447671767,1.435062182675467,0.09,0.91,5.164212615311754e-16,1.9770025424135593,1.5492637845935262e-15,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,40,0.1,lr_adapt_proxy,100,1.5099065684665791,3.0388803933255737,1.392185751370023,0.07,0.93,8.576774246556676e-16,2.0126281034804556,2.3751067144310793e-15,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
sphere,40,0.2,lr_adapt_proxy,100,1.6930524834295937,3.2905181817780296,1.5563380357549124,0.11,0.89,1.3800602760081443e-15,1.9435417472188878,3.5487264240209422e-15,geom_k095_r010,geometry,True,0.2,0.25,0.08,1.03,0.95,0.1,10.0
ellipsoid_cond1e6,10,0.0,lr_adapt_proxy,100,1084.1895885976264,1303.6798125409664,315.9761428855641,0.35,0.65,0.04428110904184587,1.2024463490995567,0.05496965260367074,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,10,0.1,lr_adapt_proxy,100,1084.1407318568422,1303.6271440456385,313.71351800946655,0.36,0.64,0.05374324838018211,1.202451956410562,0.062411514247953416,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,10,0.2,lr_adapt_proxy,100,1084.574072559482,1325.536773464219,316.20858020557625,0.36,0.64,0.05001389093449362,1.2221726546865446,0.06001666912139234,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,20,0.0,lr_adapt_proxy,100,71476.35575055666,61247.850381144875,-10511.06319105022,0.6,0.4,0.0011712987178964778,0.8568966581745163,0.0015617316238619703,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,20,0.1,lr_adapt_proxy,100,71476.28190092588,61247.81096640461,-10511.095364121873,0.6,0.4,0.0011712987178964778,0.856896992086143,0.0015617316238619703,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,20,0.2,lr_adapt_proxy,100,71476.47036003675,61247.87806887894,-10510.85472709905,0.6,0.4,0.0011712987178964778,0.856895671545685,0.0015617316238619703,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,40,0.0,lr_adapt_proxy,100,974680.8769914254,421289.26565370103,-509192.7485552913,0.94,0.06,2.206954746622419e-17,0.4322330268283362,6.620864239867257e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,40,0.1,lr_adapt_proxy,100,974680.8919976151,421289.2713900836,-509192.73833066697,0.94,0.06,2.206954746622419e-17,0.4322330260590709,6.620864239867257e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
ellipsoid_cond1e6,40,0.2,lr_adapt_proxy,100,974680.7746896397,421288.96749337343,-509192.841124606,0.94,0.06,2.206954746622419e-17,0.43223276628957963,6.620864239867257e-17,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,10,0.0,lr_adapt_proxy,100,32.88772565234917,41.98843362334155,11.343867087531866,0.29,0.71,1.331981564680161e-07,1.2767205025727377,2.179606196749354e-07,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,10,0.1,lr_adapt_proxy,100,27.86170059955571,39.63841534913347,12.554409526804587,0.3,0.7,3.117072891387643e-07,1.4226847068253095,4.878896699563268e-07,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,10,0.2,lr_adapt_proxy,100,29.811595447831188,39.40277041345085,9.936378272236315,0.36,0.64,5.571587179671877e-06,1.3217263223098457,8.357380769507816e-06,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,20,0.0,lr_adapt_proxy,100,147.32603598588292,146.82471743923224,1.6893734344488678,0.49,0.51,0.7078260175355122,0.996597216891801,0.7494628420964248,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,20,0.1,lr_adapt_proxy,100,147.47632172389268,147.30621995270877,3.324392787811462,0.44,0.56,0.6351513625895362,0.9988465824940876,0.6928923955522214,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,20,0.2,lr_adapt_proxy,100,145.7451324744635,148.72159479968894,2.3794829606813295,0.44,0.56,0.06893067940091371,1.0204223789480376,0.07754701432602794,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
rastrigin,40,0.0,lr_adapt_proxy,100,396.62080226754233,394.02901692726573,-1.8953419847623536,0.54,0.46,0.9069368853915614,0.993465331809479,0.9233036783976978,geom_k095_r020,geometry,True,0.2,0.25,0.08,1.03,0.95,0.2,10.0
