run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,phasewall_strength,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,phasewall_mean_scale_last,duration_sec
6269,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1068,1000,10,0.1,ok,,1000,100,334.0658002407103,1.0,0.09351979883997236,0.9957589446828694,0.11285090446472168
6270,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1069,1000,10,0.1,ok,,1000,100,300.69876349483246,1.0,0.10754145082724667,0.9971663687511814,0.11658596992492676
6271,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1070,1000,10,0.1,ok,,1000,100,353.80458532007583,0.9,2.7514675163026327e-06,0.9945507346676633,0.1339108943939209
6272,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1071,1000,10,0.1,ok,,1000,100,349.3801973738535,0.9,0.00302036970054894,0.9983356086313547,0.14434099197387695
6273,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1072,1000,10,0.1,ok,,1000,100,373.5342964087946,0.9,1.4329618568021628e-05,0.9967561144729086,0.12015414237976074
6274,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1073,1000,10,0.1,ok,,1000,100,402.0422128420021,0.9,5.409288402119857e-05,0.9912723348145874,0.12626409530639648
6275,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1074,1000,10,0.1,ok,,1000,100,396.48035271366393,0.9,0.004727447946062228,0.995586608940569,0.13569307327270508
6276,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1075,1000,10,0.1,ok,,1000,100,342.91146787038434,0.9,0.022653357329347226,0.9966826758133894,0.11961507797241211
6277,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1076,1000,10,0.1,ok,,1000,100,308.5236499573651,0.9,0.0001402301849173174,0.9970874212737639,0.10724616050720215
6278,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1077,1000,10,0.1,ok,,1000,100,326.3283911563026,0.9,0.001508566068438042,0.9974207845797547,0.1168980598449707
6279,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1078,1000,10,0.1,ok,,1000,100,377.56916615338156,0.9,0.007418613424921206,0.9944010671749904,0.09872817993164062
6280,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1079,1000,10,0.1,ok,,1000,100,390.6946933871591,0.9,0.003029808832401046,0.9963164124947171,0.0943143367767334
6281,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1080,1000,10,0.1,ok,,1000,100,320.3841532946195,0.9,0.00030039590191587224,0.9960718214404224,0.09839892387390137
6282,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1081,1000,10,0.1,ok,,1000,100,385.7271489970214,0.9,0.00016561755040788787,0.9980936866629222,0.09911584854125977
6283,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1082,1000,10,0.1,ok,,1000,100,383.2209914420509,0.9,0.0003309389853557875,0.9936140084326951,0.10843420028686523
6284,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1083,1000,10,0.1,ok,,1000,100,324.7665969991112,0.9,0.0018931299743009903,0.9966583433998843,0.09670615196228027
6285,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1084,1000,10,0.1,ok,,1000,100,322.40529199140235,0.9,0.023234781547642858,0.9955938629157783,0.0856928825378418
6286,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1085,1000,10,0.1,ok,,1000,100,394.25441372087136,0.9,0.003020637733193301,0.9954098825999418,0.08933019638061523
6287,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1086,1000,10,0.1,ok,,1000,100,351.12311061685665,0.9,0.010969384408815076,0.9954289109577605,0.0857539176940918
6288,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1087,1000,10,0.1,ok,,1000,100,397.61884195269204,0.9,3.130875676058665e-05,0.9935559930677009,0.08797121047973633
6289,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1088,1000,10,0.1,ok,,1000,100,344.58077018782365,1.0,0.08372929841958704,0.9930884517102705,0.08798599243164062
6290,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1089,1000,10,0.1,ok,,1000,100,425.7740786139306,0.9,1.2537335120492124e-05,0.9953763031157894,0.08828520774841309
6291,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1090,1000,10,0.1,ok,,1000,100,295.31689648673796,0.9,0.003232255445923995,0.996185531830284,0.09174585342407227
6292,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1091,1000,10,0.1,ok,,1000,100,368.43379961005655,0.9,5.106082183848473e-05,0.998831572985301,0.08606123924255371
6293,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1092,1000,10,0.1,ok,,1000,100,405.06242620195604,0.9,5.649642328026913e-05,0.9948997064882553,0.09263324737548828
6294,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1093,1000,10,0.1,ok,,1000,100,317.14739494880706,0.9,0.0008407430466156092,0.9988294521330389,0.08319878578186035
6295,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1094,1000,10,0.1,ok,,1000,100,388.8916428019114,0.9,0.0321263734237861,0.9959453076544141,0.09066224098205566
6296,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1095,1000,10,0.1,ok,,1000,100,383.7586448096948,0.9,0.046704292205053684,0.9949443544306167,0.08810305595397949
6297,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1096,1000,10,0.1,ok,,1000,100,317.0306989164305,0.9,0.00042237317611031186,0.9979524273858523,0.09123492240905762
6298,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1097,1000,10,0.1,ok,,1000,100,374.8975538062771,0.9,0.004433870640506391,0.9973923373993644,0.09213685989379883
6299,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1098,1000,10,0.1,ok,,1000,100,311.485625712222,0.9,0.008073353342880592,0.9909106964471924,0.10415315628051758
6300,eval,phasewall_plus_lr_tuned,rastrigin,40,0.2,1099,1000,10,0.1,ok,,1000,100,521.967446754069,0.9,3.295588577309772e-05,0.9961300501024517,0.10290193557739258
6301,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1000,1000,10,0.1,ok,,1000,100,620.5108204939479,0.9,0.0008351892078670126,0.9934439495014644,0.07339715957641602
6302,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1001,1000,10,0.1,ok,,1000,100,1610.1478422259504,0.9,0.046601598912670184,0.99146723216637,0.06771206855773926
6303,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1002,1000,10,0.1,ok,,1000,100,1049.240968582903,1.0,0.12764590374828316,0.9884495292315314,0.061697959899902344
6304,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1003,1000,10,0.1,ok,,1000,100,2321.5140994806347,0.9,0.03804486697966306,0.998448197074303,0.06928586959838867
6305,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1004,1000,10,0.1,ok,,1000,100,585.3169282070182,0.9,0.033762127638599655,0.9896209923705243,0.0745232105255127
6306,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1005,1000,10,0.1,ok,,1000,100,711.8874825752666,0.9,0.015309907776653342,0.9959449336470616,0.06981587409973145
6307,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1006,1000,10,0.1,ok,,1000,100,420.9628702328007,0.9,6.401817069505473e-05,0.9943464657684741,0.06494903564453125
6308,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1007,1000,10,0.1,ok,,1000,100,510.27954930932935,0.9,0.0389651667974432,0.9931518728872563,0.06222105026245117
6309,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1008,1000,10,0.1,ok,,1000,100,975.2005540446359,0.9,0.06821475156733114,0.9936537542726775,0.0696718692779541
6310,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1009,1000,10,0.1,ok,,1000,100,675.304046075858,1.0,0.19368117543372015,0.9983617366733565,0.07757067680358887
6311,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1010,1000,10,0.1,ok,,1000,100,57.12338403668133,0.9,0.07727165245402261,0.9933696729900653,0.06518006324768066
6312,eval,phasewall_plus_lr_tuned,ellipsoid_cond1e6,10,0.0,1011,1000,10,0.1,ok,,1000,100,632.7507973518772,0.9,0.020230258697172467,0.9932576860791071,0.06696701049804688
