run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,duration_sec
2374,eval,vanilla_cma,rastrigin,20,0.2,1073,1000,10,ok,,1000,100,120.89115725946901,1.0,0.0,0.053468942642211914
2375,eval,vanilla_cma,rastrigin,20,0.2,1074,1000,10,ok,,1000,100,149.20185134650308,1.0,0.0,0.04724574089050293
2376,eval,vanilla_cma,rastrigin,20,0.2,1075,1000,10,ok,,1000,100,148.9760459720785,1.0,0.0,0.045369863510131836
2377,eval,vanilla_cma,rastrigin,20,0.2,1076,1000,10,ok,,1000,100,167.20939314971795,1.0,0.0,0.044606924057006836
2378,eval,vanilla_cma,rastrigin,20,0.2,1077,1000,10,ok,,1000,100,155.6103154545476,1.0,0.0,0.04470229148864746
2379,eval,vanilla_cma,rastrigin,20,0.2,1078,1000,10,ok,,1000,100,140.99093196703248,1.0,0.0,0.04799795150756836
2380,eval,vanilla_cma,rastrigin,20,0.2,1079,1000,10,ok,,1000,100,158.71899471625005,1.0,0.0,0.051918983459472656
2381,eval,vanilla_cma,rastrigin,20,0.2,1080,1000,10,ok,,1000,100,133.8979061126454,1.0,0.0,0.04643511772155762
2382,eval,vanilla_cma,rastrigin,20,0.2,1081,1000,10,ok,,1000,100,140.40755902096302,1.0,0.0,0.0516359806060791
2383,eval,vanilla_cma,rastrigin,20,0.2,1082,1000,10,ok,,1000,100,134.2516988695184,1.0,0.0,0.04533505439758301
2384,eval,vanilla_cma,rastrigin,20,0.2,1083,1000,10,ok,,1000,100,151.5567323317478,1.0,0.0,0.05045199394226074
2385,eval,vanilla_cma,rastrigin,20,0.2,1084,1000,10,ok,,1000,100,143.958471425092,1.0,0.0,0.05278897285461426
2386,eval,vanilla_cma,rastrigin,20,0.2,1085,1000,10,ok,,1000,100,153.46564866672304,1.0,0.0,0.043550968170166016
2387,eval,vanilla_cma,rastrigin,20,0.2,1086,1000,10,ok,,1000,100,135.61646927409177,1.0,0.0,0.0532679557800293
2388,eval,vanilla_cma,rastrigin,20,0.2,1087,1000,10,ok,,1000,100,164.57960247254175,1.0,0.0,0.049993038177490234
2389,eval,vanilla_cma,rastrigin,20,0.2,1088,1000,10,ok,,1000,100,138.34543185111218,1.0,0.0,0.04462313652038574
2390,eval,vanilla_cma,rastrigin,20,0.2,1089,1000,10,ok,,1000,100,137.45236288288876,1.0,0.0,0.05169486999511719
2391,eval,vanilla_cma,rastrigin,20,0.2,1090,1000,10,ok,,1000,100,157.33596007358082,1.0,0.0,0.05106997489929199
2392,eval,vanilla_cma,rastrigin,20,0.2,1091,1000,10,ok,,1000,100,145.9838561256667,1.0,0.0,0.044248104095458984
2393,eval,vanilla_cma,rastrigin,20,0.2,1092,1000,10,ok,,1000,100,137.9122800720228,1.0,0.0,0.044790029525756836
2394,eval,vanilla_cma,rastrigin,20,0.2,1093,1000,10,ok,,1000,100,139.2349462504685,1.0,0.0,0.05240273475646973
2395,eval,vanilla_cma,rastrigin,20,0.2,1094,1000,10,ok,,1000,100,151.05166325855436,1.0,0.0,0.04754805564880371
2396,eval,vanilla_cma,rastrigin,20,0.2,1095,1000,10,ok,,1000,100,147.60491402941062,1.0,0.0,0.043350934982299805
2397,eval,vanilla_cma,rastrigin,20,0.2,1096,1000,10,ok,,1000,100,131.27914683025963,1.0,0.0,0.04812479019165039
2398,eval,vanilla_cma,rastrigin,20,0.2,1097,1000,10,ok,,1000,100,150.32265867782823,1.0,0.0,0.0456240177154541
2399,eval,vanilla_cma,rastrigin,20,0.2,1098,1000,10,ok,,1000,100,125.16770037085683,1.0,0.0,0.04941701889038086
2400,eval,vanilla_cma,rastrigin,20,0.2,1099,1000,10,ok,,1000,100,149.52361416087575,1.0,0.0,0.04873394966125488
2401,eval,vanilla_cma,rastrigin,40,0.0,1000,1000,10,ok,,1000,100,406.7868820215576,1.0,0.0,0.0653066635131836
2402,eval,vanilla_cma,rastrigin,40,0.0,1001,1000,10,ok,,1000,100,424.98534706460555,1.0,0.0,0.06895112991333008
2403,eval,vanilla_cma,rastrigin,40,0.0,1002,1000,10,ok,,1000,100,409.96724913859987,1.0,0.0,0.06953978538513184
2404,eval,vanilla_cma,rastrigin,40,0.0,1003,1000,10,ok,,1000,100,434.0815308760439,1.0,0.0,0.06421113014221191
2405,eval,vanilla_cma,rastrigin,40,0.0,1004,1000,10,ok,,1000,100,402.72204046202825,1.0,0.0,0.06124305725097656
2406,eval,vanilla_cma,rastrigin,40,0.0,1005,1000,10,ok,,1000,100,401.9294068922082,1.0,0.0,0.07324075698852539
2407,eval,vanilla_cma,rastrigin,40,0.0,1006,1000,10,ok,,1000,100,420.64201747173223,1.0,0.0,0.07390308380126953
2408,eval,vanilla_cma,rastrigin,40,0.0,1007,1000,10,ok,,1000,100,387.3863627858459,1.0,0.0,0.06980586051940918
2409,eval,vanilla_cma,rastrigin,40,0.0,1008,1000,10,ok,,1000,100,444.13068307478216,1.0,0.0,0.06011700630187988
2410,eval,vanilla_cma,rastrigin,40,0.0,1009,1000,10,ok,,1000,100,383.5706449565745,1.0,0.0,0.05959510803222656
2411,eval,vanilla_cma,rastrigin,40,0.0,1010,1000,10,ok,,1000,100,428.33243812770326,1.0,0.0,0.05910515785217285
2412,eval,vanilla_cma,rastrigin,40,0.0,1011,1000,10,ok,,1000,100,353.06138665990295,1.0,0.0,0.07195901870727539
2413,eval,vanilla_cma,rastrigin,40,0.0,1012,1000,10,ok,,1000,100,366.01123286476894,1.0,0.0,0.0664980411529541
2414,eval,vanilla_cma,rastrigin,40,0.0,1013,1000,10,ok,,1000,100,391.94990182102816,1.0,0.0,0.07062602043151855
2415,eval,vanilla_cma,rastrigin,40,0.0,1014,1000,10,ok,,1000,100,384.273906321706,1.0,0.0,0.05894613265991211
2416,eval,vanilla_cma,rastrigin,40,0.0,1015,1000,10,ok,,1000,100,392.2364973991483,1.0,0.0,0.07044410705566406
2417,eval,vanilla_cma,rastrigin,40,0.0,1016,1000,10,ok,,1000,100,386.81226735221566,1.0,0.0,0.05918407440185547
2418,eval,vanilla_cma,rastrigin,40,0.0,1017,1000,10,ok,,1000,100,423.25703264511844,1.0,0.0,0.06646490097045898
2419,eval,vanilla_cma,rastrigin,40,0.0,1018,1000,10,ok,,1000,100,417.6010287744574,1.0,0.0,0.06809306144714355
2420,eval,vanilla_cma,rastrigin,40,0.0,1019,1000,10,ok,,1000,100,445.4374198286225,1.0,0.0,0.06519794464111328
2421,eval,vanilla_cma,rastrigin,40,0.0,1020,1000,10,ok,,1000,100,388.3625253400762,1.0,0.0,0.06332802772521973
2422,eval,vanilla_cma,rastrigin,40,0.0,1021,1000,10,ok,,1000,100,402.02215175459185,1.0,0.0,0.06380295753479004
2423,eval,vanilla_cma,rastrigin,40,0.0,1022,1000,10,ok,,1000,100,363.99761625137705,1.0,0.0,0.06472396850585938
2424,eval,vanilla_cma,rastrigin,40,0.0,1023,1000,10,ok,,1000,100,416.14827577567416,1.0,0.0,0.06078791618347168
2425,eval,vanilla_cma,rastrigin,40,0.0,1024,1000,10,ok,,1000,100,413.3103868261933,1.0,0.0,0.07158589363098145
2426,eval,vanilla_cma,rastrigin,40,0.0,1025,1000,10,ok,,1000,100,375.2256130248265,1.0,0.0,0.06817197799682617
2427,eval,vanilla_cma,rastrigin,40,0.0,1026,1000,10,ok,,1000,100,378.08990815340843,1.0,0.0,0.0737299919128418
2428,eval,vanilla_cma,rastrigin,40,0.0,1027,1000,10,ok,,1000,100,370.72684263383246,1.0,0.0,0.06722402572631836
2429,eval,vanilla_cma,rastrigin,40,0.0,1028,1000,10,ok,,1000,100,445.12896111873164,1.0,0.0,0.06028389930725098
2430,eval,vanilla_cma,rastrigin,40,0.0,1029,1000,10,ok,,1000,100,390.7179131653764,1.0,0.0,0.06480693817138672
2431,eval,vanilla_cma,rastrigin,40,0.0,1030,1000,10,ok,,1000,100,415.67476300306424,1.0,0.0,0.06485319137573242
2432,eval,vanilla_cma,rastrigin,40,0.0,1031,1000,10,ok,,1000,100,449.0024163936155,1.0,0.0,0.06775689125061035
2433,eval,vanilla_cma,rastrigin,40,0.0,1032,1000,10,ok,,1000,100,413.63389905353813,1.0,0.0,0.06835317611694336
2434,eval,vanilla_cma,rastrigin,40,0.0,1033,1000,10,ok,,1000,100,418.09115649131587,1.0,0.0,0.0670630931854248
2435,eval,vanilla_cma,rastrigin,40,0.0,1034,1000,10,ok,,1000,100,392.95958637125216,1.0,0.0,0.0674598217010498
2436,eval,vanilla_cma,rastrigin,40,0.0,1035,1000,10,ok,,1000,100,355.739871757848,1.0,0.0,0.06758284568786621
2437,eval,vanilla_cma,rastrigin,40,0.0,1036,1000,10,ok,,1000,100,372.0620584361794,1.0,0.0,0.06272101402282715
2438,eval,vanilla_cma,rastrigin,40,0.0,1037,1000,10,ok,,1000,100,370.9624449681116,1.0,0.0,0.06636786460876465
2439,eval,vanilla_cma,rastrigin,40,0.0,1038,1000,10,ok,,1000,100,385.280803051607,1.0,0.0,0.07125306129455566
2440,eval,vanilla_cma,rastrigin,40,0.0,1039,1000,10,ok,,1000,100,385.1471550947411,1.0,0.0,0.06703734397888184
2441,eval,vanilla_cma,rastrigin,40,0.0,1040,1000,10,ok,,1000,100,393.8393924214345,1.0,0.0,0.06940793991088867
2442,eval,vanilla_cma,rastrigin,40,0.0,1041,1000,10,ok,,1000,100,377.12691443607514,1.0,0.0,0.07152199745178223
2443,eval,vanilla_cma,rastrigin,40,0.0,1042,1000,10,ok,,1000,100,397.4003716092187,1.0,0.0,0.06681990623474121
2444,eval,vanilla_cma,rastrigin,40,0.0,1043,1000,10,ok,,1000,100,365.8937924123895,1.0,0.0,0.07300591468811035
2445,eval,vanilla_cma,rastrigin,40,0.0,1044,1000,10,ok,,1000,100,409.97331390485624,1.0,0.0,0.06740617752075195
2446,eval,vanilla_cma,rastrigin,40,0.0,1045,1000,10,ok,,1000,100,402.7517374133731,1.0,0.0,0.06540393829345703
2447,eval,vanilla_cma,rastrigin,40,0.0,1046,1000,10,ok,,1000,100,401.05779348146706,1.0,0.0,0.06560492515563965
2448,eval,vanilla_cma,rastrigin,40,0.0,1047,1000,10,ok,,1000,100,373.6611123043329,1.0,0.0,0.06926798820495605
2449,eval,vanilla_cma,rastrigin,40,0.0,1048,1000,10,ok,,1000,100,434.55488879589575,1.0,0.0,0.060111045837402344
2450,eval,vanilla_cma,rastrigin,40,0.0,1049,1000,10,ok,,1000,100,419.44418107562905,1.0,0.0,0.05886101722717285
2451,eval,vanilla_cma,rastrigin,40,0.0,1050,1000,10,ok,,1000,100,387.29762556599144,1.0,0.0,0.0676732063293457
2452,eval,vanilla_cma,rastrigin,40,0.0,1051,1000,10,ok,,1000,100,403.2487029085499,1.0,0.0,0.06655573844909668
2453,eval,vanilla_cma,rastrigin,40,0.0,1052,1000,10,ok,,1000,100,374.85520756560453,1.0,0.0,0.0707557201385498
2454,eval,vanilla_cma,rastrigin,40,0.0,1053,1000,10,ok,,1000,100,366.7727468595032,1.0,0.0,0.06863594055175781
2455,eval,vanilla_cma,rastrigin,40,0.0,1054,1000,10,ok,,1000,100,394.2367446322998,1.0,0.0,0.06879210472106934
2456,eval,vanilla_cma,rastrigin,40,0.0,1055,1000,10,ok,,1000,100,404.0858432775625,1.0,0.0,0.06942892074584961
2457,eval,vanilla_cma,rastrigin,40,0.0,1056,1000,10,ok,,1000,100,378.44177691393827,1.0,0.0,0.07335686683654785
2458,eval,vanilla_cma,rastrigin,40,0.0,1057,1000,10,ok,,1000,100,395.9749681168647,1.0,0.0,0.06425714492797852
2459,eval,vanilla_cma,rastrigin,40,0.0,1058,1000,10,ok,,1000,100,411.4560480180342,1.0,0.0,0.06136298179626465
2460,eval,vanilla_cma,rastrigin,40,0.0,1059,1000,10,ok,,1000,100,383.8072127421707,1.0,0.0,0.07293176651000977
2461,eval,vanilla_cma,rastrigin,40,0.0,1060,1000,10,ok,,1000,100,409.34383170927583,1.0,0.0,0.06632184982299805
2462,eval,vanilla_cma,rastrigin,40,0.0,1061,1000,10,ok,,1000,100,402.4506441040994,1.0,0.0,0.06752991676330566
2463,eval,vanilla_cma,rastrigin,40,0.0,1062,1000,10,ok,,1000,100,434.8903464332575,1.0,0.0,0.06742095947265625
2464,eval,vanilla_cma,rastrigin,40,0.0,1063,1000,10,ok,,1000,100,342.62051808793177,1.0,0.0,0.06442379951477051
2465,eval,vanilla_cma,rastrigin,40,0.0,1064,1000,10,ok,,1000,100,390.8891089458268,1.0,0.0,0.061254024505615234
2466,eval,vanilla_cma,rastrigin,40,0.0,1065,1000,10,ok,,1000,100,418.81344395308395,1.0,0.0,0.06928896903991699
2467,eval,vanilla_cma,rastrigin,40,0.0,1066,1000,10,ok,,1000,100,369.2131786217619,1.0,0.0,0.07373785972595215
2468,eval,vanilla_cma,rastrigin,40,0.0,1067,1000,10,ok,,1000,100,366.5117025082303,1.0,0.0,0.07009100914001465
2469,eval,vanilla_cma,rastrigin,40,0.0,1068,1000,10,ok,,1000,100,358.8327415303109,1.0,0.0,0.06028294563293457
2470,eval,vanilla_cma,rastrigin,40,0.0,1069,1000,10,ok,,1000,100,385.7800834478777,1.0,0.0,0.06966781616210938
2471,eval,vanilla_cma,rastrigin,40,0.0,1070,1000,10,ok,,1000,100,396.72588397948186,1.0,0.0,0.06184887886047363
2472,eval,vanilla_cma,rastrigin,40,0.0,1071,1000,10,ok,,1000,100,364.2118692099021,1.0,0.0,0.06443095207214355
2473,eval,vanilla_cma,rastrigin,40,0.0,1072,1000,10,ok,,1000,100,410.4253714811259,1.0,0.0,0.06796526908874512
2474,eval,vanilla_cma,rastrigin,40,0.0,1073,1000,10,ok,,1000,100,417.29338217322805,1.0,0.0,0.07164192199707031
2475,eval,vanilla_cma,rastrigin,40,0.0,1074,1000,10,ok,,1000,100,412.7643112061708,1.0,0.0,0.06949186325073242
2476,eval,vanilla_cma,rastrigin,40,0.0,1075,1000,10,ok,,1000,100,396.7072058631035,1.0,0.0,0.0727682113647461
2477,eval,vanilla_cma,rastrigin,40,0.0,1076,1000,10,ok,,1000,100,407.91925257596534,1.0,0.0,0.06397891044616699
2478,eval,vanilla_cma,rastrigin,40,0.0,1077,1000,10,ok,,1000,100,367.6409280096977,1.0,0.0,0.06905913352966309
2479,eval,vanilla_cma,rastrigin,40,0.0,1078,1000,10,ok,,1000,100,380.6140704674891,1.0,0.0,0.0650320053100586
2480,eval,vanilla_cma,rastrigin,40,0.0,1079,1000,10,ok,,1000,100,384.18837385208076,1.0,0.0,0.06927990913391113
2481,eval,vanilla_cma,rastrigin,40,0.0,1080,1000,10,ok,,1000,100,447.0570801748679,1.0,0.0,0.06435704231262207
2482,eval,vanilla_cma,rastrigin,40,0.0,1081,1000,10,ok,,1000,100,384.0951637908875,1.0,0.0,0.061640024185180664
2483,eval,vanilla_cma,rastrigin,40,0.0,1082,1000,10,ok,,1000,100,396.4075032366254,1.0,0.0,0.05924701690673828
2484,eval,vanilla_cma,rastrigin,40,0.0,1083,1000,10,ok,,1000,100,398.8052746754558,1.0,0.0,0.06828904151916504
2485,eval,vanilla_cma,rastrigin,40,0.0,1084,1000,10,ok,,1000,100,400.44364799736735,1.0,0.0,0.06767392158508301
2486,eval,vanilla_cma,rastrigin,40,0.0,1085,1000,10,ok,,1000,100,374.3830803991672,1.0,0.0,0.059945106506347656
2487,eval,vanilla_cma,rastrigin,40,0.0,1086,1000,10,ok,,1000,100,397.7609485015498,1.0,0.0,0.07313895225524902
2488,eval,vanilla_cma,rastrigin,40,0.0,1087,1000,10,ok,,1000,100,396.5343986719812,1.0,0.0,0.06916594505310059
2489,eval,vanilla_cma,rastrigin,40,0.0,1088,1000,10,ok,,1000,100,411.13853639466606,1.0,0.0,0.06560111045837402
2490,eval,vanilla_cma,rastrigin,40,0.0,1089,1000,10,ok,,1000,100,392.0422025643995,1.0,0.0,0.07249903678894043
2491,eval,vanilla_cma,rastrigin,40,0.0,1090,1000,10,ok,,1000,100,352.21276046548576,1.0,0.0,0.06841278076171875
2492,eval,vanilla_cma,rastrigin,40,0.0,1091,1000,10,ok,,1000,100,397.64834074067136,1.0,0.0,0.0637209415435791
2493,eval,vanilla_cma,rastrigin,40,0.0,1092,1000,10,ok,,1000,100,404.51227465472,1.0,0.0,0.06567597389221191
2494,eval,vanilla_cma,rastrigin,40,0.0,1093,1000,10,ok,,1000,100,418.160868253475,1.0,0.0,0.06634330749511719
2495,eval,vanilla_cma,rastrigin,40,0.0,1094,1000,10,ok,,1000,100,381.16373302303356,1.0,0.0,0.06903076171875
2496,eval,vanilla_cma,rastrigin,40,0.0,1095,1000,10,ok,,1000,100,408.16023840642634,1.0,0.0,0.06018185615539551
2497,eval,vanilla_cma,rastrigin,40,0.0,1096,1000,10,ok,,1000,100,425.98772170143025,1.0,0.0,0.0697929859161377
2498,eval,vanilla_cma,rastrigin,40,0.0,1097,1000,10,ok,,1000,100,446.3185071018464,1.0,0.0,0.05950784683227539
2499,eval,vanilla_cma,rastrigin,40,0.0,1098,1000,10,ok,,1000,100,369.29206008333045,1.0,0.0,0.06150698661804199
2500,eval,vanilla_cma,rastrigin,40,0.0,1099,1000,10,ok,,1000,100,390.5366108176885,1.0,0.0,0.0661308765411377
2501,eval,vanilla_cma,rastrigin,40,0.1,1000,1000,10,ok,,1000,100,406.8273915353459,1.0,0.0,0.0692758560180664
2502,eval,vanilla_cma,rastrigin,40,0.1,1001,1000,10,ok,,1000,100,401.50703213823834,1.0,0.0,0.06638789176940918
2503,eval,vanilla_cma,rastrigin,40,0.1,1002,1000,10,ok,,1000,100,400.65993978930624,1.0,0.0,0.06715178489685059
2504,eval,vanilla_cma,rastrigin,40,0.1,1003,1000,10,ok,,1000,100,379.1781557196542,1.0,0.0,0.0817270278930664
2505,eval,vanilla_cma,rastrigin,40,0.1,1004,1000,10,ok,,1000,100,355.77798281921207,1.0,0.0,0.06632494926452637
2506,eval,vanilla_cma,rastrigin,40,0.1,1005,1000,10,ok,,1000,100,354.37957229179284,1.0,0.0,0.05963706970214844
2507,eval,vanilla_cma,rastrigin,40,0.1,1006,1000,10,ok,,1000,100,426.21144560552113,1.0,0.0,0.07242393493652344
2508,eval,vanilla_cma,rastrigin,40,0.1,1007,1000,10,ok,,1000,100,348.20975479384043,1.0,0.0,0.0666041374206543
2509,eval,vanilla_cma,rastrigin,40,0.1,1008,1000,10,ok,,1000,100,409.5767201928575,1.0,0.0,0.06090188026428223
2510,eval,vanilla_cma,rastrigin,40,0.1,1009,1000,10,ok,,1000,100,365.54245631886664,1.0,0.0,0.06226015090942383
2511,eval,vanilla_cma,rastrigin,40,0.1,1010,1000,10,ok,,1000,100,386.49428604636466,1.0,0.0,0.06963419914245605
2512,eval,vanilla_cma,rastrigin,40,0.1,1011,1000,10,ok,,1000,100,398.68755452743187,1.0,0.0,0.07060503959655762
2513,eval,vanilla_cma,rastrigin,40,0.1,1012,1000,10,ok,,1000,100,438.68834706970716,1.0,0.0,0.06776881217956543
2514,eval,vanilla_cma,rastrigin,40,0.1,1013,1000,10,ok,,1000,100,391.9893317701004,1.0,0.0,0.07172417640686035
2515,eval,vanilla_cma,rastrigin,40,0.1,1014,1000,10,ok,,1000,100,378.9098026970825,1.0,0.0,0.06791114807128906
2516,eval,vanilla_cma,rastrigin,40,0.1,1015,1000,10,ok,,1000,100,392.24453882347996,1.0,0.0,0.06229400634765625
2517,eval,vanilla_cma,rastrigin,40,0.1,1016,1000,10,ok,,1000,100,391.41498473176216,1.0,0.0,0.07382512092590332
2518,eval,vanilla_cma,rastrigin,40,0.1,1017,1000,10,ok,,1000,100,400.9525127512974,1.0,0.0,0.07614588737487793
2519,eval,vanilla_cma,rastrigin,40,0.1,1018,1000,10,ok,,1000,100,400.26144942613183,1.0,0.0,0.06409692764282227
2520,eval,vanilla_cma,rastrigin,40,0.1,1019,1000,10,ok,,1000,100,368.9537397537574,1.0,0.0,0.07257390022277832
2521,eval,vanilla_cma,rastrigin,40,0.1,1020,1000,10,ok,,1000,100,401.86015261591837,1.0,0.0,0.07019591331481934
2522,eval,vanilla_cma,rastrigin,40,0.1,1021,1000,10,ok,,1000,100,372.1986062616008,1.0,0.0,0.06269598007202148
2523,eval,vanilla_cma,rastrigin,40,0.1,1022,1000,10,ok,,1000,100,365.74170776720734,1.0,0.0,0.06855916976928711
2524,eval,vanilla_cma,rastrigin,40,0.1,1023,1000,10,ok,,1000,100,364.5398471482865,1.0,0.0,0.06504607200622559
2525,eval,vanilla_cma,rastrigin,40,0.1,1024,1000,10,ok,,1000,100,404.3320025876404,1.0,0.0,0.0621647834777832
2526,eval,vanilla_cma,rastrigin,40,0.1,1025,1000,10,ok,,1000,100,396.7065339776808,1.0,0.0,0.06439805030822754
2527,eval,vanilla_cma,rastrigin,40,0.1,1026,1000,10,ok,,1000,100,376.26738404952204,1.0,0.0,0.06004905700683594
2528,eval,vanilla_cma,rastrigin,40,0.1,1027,1000,10,ok,,1000,100,382.76802655372677,1.0,0.0,0.07102632522583008
2529,eval,vanilla_cma,rastrigin,40,0.1,1028,1000,10,ok,,1000,100,401.86750078493526,1.0,0.0,0.06855988502502441
2530,eval,vanilla_cma,rastrigin,40,0.1,1029,1000,10,ok,,1000,100,395.79982698587816,1.0,0.0,0.07230091094970703
2531,eval,vanilla_cma,rastrigin,40,0.1,1030,1000,10,ok,,1000,100,446.2539384844846,1.0,0.0,0.06460762023925781
2532,eval,vanilla_cma,rastrigin,40,0.1,1031,1000,10,ok,,1000,100,398.23052146746534,1.0,0.0,0.06368803977966309
2533,eval,vanilla_cma,rastrigin,40,0.1,1032,1000,10,ok,,1000,100,410.8035473387609,1.0,0.0,0.06779313087463379
2534,eval,vanilla_cma,rastrigin,40,0.1,1033,1000,10,ok,,1000,100,417.9045211569355,1.0,0.0,0.0694429874420166
2535,eval,vanilla_cma,rastrigin,40,0.1,1034,1000,10,ok,,1000,100,398.8694273907964,1.0,0.0,0.07361292839050293
2536,eval,vanilla_cma,rastrigin,40,0.1,1035,1000,10,ok,,1000,100,355.74887955655157,1.0,0.0,0.06276392936706543
2537,eval,vanilla_cma,rastrigin,40,0.1,1036,1000,10,ok,,1000,100,432.9485130720077,1.0,0.0,0.0651700496673584
2538,eval,vanilla_cma,rastrigin,40,0.1,1037,1000,10,ok,,1000,100,303.31584705045424,1.0,0.0,0.06993889808654785
2539,eval,vanilla_cma,rastrigin,40,0.1,1038,1000,10,ok,,1000,100,397.3206473986834,1.0,0.0,0.06595301628112793
2540,eval,vanilla_cma,rastrigin,40,0.1,1039,1000,10,ok,,1000,100,388.47667739862493,1.0,0.0,0.06960105895996094
2541,eval,vanilla_cma,rastrigin,40,0.1,1040,1000,10,ok,,1000,100,393.9432946916084,1.0,0.0,0.06975698471069336
2542,eval,vanilla_cma,rastrigin,40,0.1,1041,1000,10,ok,,1000,100,427.37129934660464,1.0,0.0,0.06751894950866699
2543,eval,vanilla_cma,rastrigin,40,0.1,1042,1000,10,ok,,1000,100,397.2445612131398,1.0,0.0,0.06434392929077148
2544,eval,vanilla_cma,rastrigin,40,0.1,1043,1000,10,ok,,1000,100,402.08098006224355,1.0,0.0,0.07822275161743164
2545,eval,vanilla_cma,rastrigin,40,0.1,1044,1000,10,ok,,1000,100,409.90384678901273,1.0,0.0,0.06903886795043945
2546,eval,vanilla_cma,rastrigin,40,0.1,1045,1000,10,ok,,1000,100,365.22966225084633,1.0,0.0,0.07382416725158691
2547,eval,vanilla_cma,rastrigin,40,0.1,1046,1000,10,ok,,1000,100,429.7765683994099,1.0,0.0,0.06365299224853516
2548,eval,vanilla_cma,rastrigin,40,0.1,1047,1000,10,ok,,1000,100,384.0499333140104,1.0,0.0,0.06858181953430176
2549,eval,vanilla_cma,rastrigin,40,0.1,1048,1000,10,ok,,1000,100,396.1739404044065,1.0,0.0,0.06554603576660156
2550,eval,vanilla_cma,rastrigin,40,0.1,1049,1000,10,ok,,1000,100,386.32005367887564,1.0,0.0,0.06573081016540527
2551,eval,vanilla_cma,rastrigin,40,0.1,1050,1000,10,ok,,1000,100,352.66682415695766,1.0,0.0,0.06847119331359863
2552,eval,vanilla_cma,rastrigin,40,0.1,1051,1000,10,ok,,1000,100,403.2681450199448,1.0,0.0,0.0624079704284668
2553,eval,vanilla_cma,rastrigin,40,0.1,1052,1000,10,ok,,1000,100,374.84842173573,1.0,0.0,0.06908273696899414
2554,eval,vanilla_cma,rastrigin,40,0.1,1053,1000,10,ok,,1000,100,399.58045688658706,1.0,0.0,0.06529784202575684
2555,eval,vanilla_cma,rastrigin,40,0.1,1054,1000,10,ok,,1000,100,398.9698223551335,1.0,0.0,0.06468582153320312
2556,eval,vanilla_cma,rastrigin,40,0.1,1055,1000,10,ok,,1000,100,434.80346252865047,1.0,0.0,0.07564806938171387
2557,eval,vanilla_cma,rastrigin,40,0.1,1056,1000,10,ok,,1000,100,417.79918589335324,1.0,0.0,0.06416583061218262
2558,eval,vanilla_cma,rastrigin,40,0.1,1057,1000,10,ok,,1000,100,385.38419076867405,1.0,0.0,0.07021689414978027
2559,eval,vanilla_cma,rastrigin,40,0.1,1058,1000,10,ok,,1000,100,370.2546468871867,1.0,0.0,0.0718529224395752
2560,eval,vanilla_cma,rastrigin,40,0.1,1059,1000,10,ok,,1000,100,407.99114791971516,1.0,0.0,0.06511783599853516
2561,eval,vanilla_cma,rastrigin,40,0.1,1060,1000,10,ok,,1000,100,456.0356652790527,1.0,0.0,0.0665888786315918
2562,eval,vanilla_cma,rastrigin,40,0.1,1061,1000,10,ok,,1000,100,397.9207889450992,1.0,0.0,0.06522202491760254
2563,eval,vanilla_cma,rastrigin,40,0.1,1062,1000,10,ok,,1000,100,365.1225039065699,1.0,0.0,0.06281089782714844
2564,eval,vanilla_cma,rastrigin,40,0.1,1063,1000,10,ok,,1000,100,403.59896726008463,1.0,0.0,0.065673828125
2565,eval,vanilla_cma,rastrigin,40,0.1,1064,1000,10,ok,,1000,100,373.8095967823176,1.0,0.0,0.0651700496673584
2566,eval,vanilla_cma,rastrigin,40,0.1,1065,1000,10,ok,,1000,100,407.5529292283344,1.0,0.0,0.07408380508422852
2567,eval,vanilla_cma,rastrigin,40,0.1,1066,1000,10,ok,,1000,100,394.77529462834576,1.0,0.0,0.07842707633972168
2568,eval,vanilla_cma,rastrigin,40,0.1,1067,1000,10,ok,,1000,100,338.8034283666661,1.0,0.0,0.06963014602661133
2569,eval,vanilla_cma,rastrigin,40,0.1,1068,1000,10,ok,,1000,100,397.8398861030723,1.0,0.0,0.06648778915405273
2570,eval,vanilla_cma,rastrigin,40,0.1,1069,1000,10,ok,,1000,100,384.68021429684393,1.0,0.0,0.06543421745300293
2571,eval,vanilla_cma,rastrigin,40,0.1,1070,1000,10,ok,,1000,100,393.76202574526786,1.0,0.0,0.07097077369689941
2572,eval,vanilla_cma,rastrigin,40,0.1,1071,1000,10,ok,,1000,100,387.88715074287177,1.0,0.0,0.06558394432067871
2573,eval,vanilla_cma,rastrigin,40,0.1,1072,1000,10,ok,,1000,100,373.07693571393185,1.0,0.0,0.0727849006652832
2574,eval,vanilla_cma,rastrigin,40,0.1,1073,1000,10,ok,,1000,100,417.0493998451969,1.0,0.0,0.06714797019958496
2575,eval,vanilla_cma,rastrigin,40,0.1,1074,1000,10,ok,,1000,100,427.21908544755865,1.0,0.0,0.06690692901611328
2576,eval,vanilla_cma,rastrigin,40,0.1,1075,1000,10,ok,,1000,100,354.86491913665515,1.0,0.0,0.06519198417663574
2577,eval,vanilla_cma,rastrigin,40,0.1,1076,1000,10,ok,,1000,100,352.4673813215326,1.0,0.0,0.06638526916503906
