run_index,phase,method,function,dimension,noise_sigma,seed,eval_budget,popsize,phasewall_strength,status,error_message,n_evals,generations,final_best,proxy_sigma_factor_last,proxy_ema_snr_last,phasewall_mean_scale_last,duration_sec
11508,eval,pop4x,sphere,40,0.1,1087,1000,40,0.0,ok,,1000,25,85.33890040913406,1.0,0.0,1.0,0.029674053192138672
11509,eval,pop4x,sphere,40,0.1,1088,1000,40,0.0,ok,,1000,25,49.50630927674825,1.0,0.0,1.0,0.028364896774291992
11510,eval,pop4x,sphere,40,0.1,1089,1000,40,0.0,ok,,1000,25,66.72530354593253,1.0,0.0,1.0,0.029057025909423828
11511,eval,pop4x,sphere,40,0.1,1090,1000,40,0.0,ok,,1000,25,49.72627281025481,1.0,0.0,1.0,0.027872085571289062
11512,eval,pop4x,sphere,40,0.1,1091,1000,40,0.0,ok,,1000,25,59.46906326244682,1.0,0.0,1.0,0.02874898910522461
11513,eval,pop4x,sphere,40,0.1,1092,1000,40,0.0,ok,,1000,25,60.03706732400423,1.0,0.0,1.0,0.02805304527282715
11514,eval,pop4x,sphere,40,0.1,1093,1000,40,0.0,ok,,1000,25,72.28331002043122,1.0,0.0,1.0,0.02873396873474121
11515,eval,pop4x,sphere,40,0.1,1094,1000,40,0.0,ok,,1000,25,51.50707284548762,1.0,0.0,1.0,0.028071880340576172
11516,eval,pop4x,sphere,40,0.1,1095,1000,40,0.0,ok,,1000,25,57.45563794461972,1.0,0.0,1.0,0.028210878372192383
11517,eval,pop4x,sphere,40,0.1,1096,1000,40,0.0,ok,,1000,25,60.0507945058463,1.0,0.0,1.0,0.02829265594482422
11518,eval,pop4x,sphere,40,0.1,1097,1000,40,0.0,ok,,1000,25,57.68090749264953,1.0,0.0,1.0,0.027350902557373047
11519,eval,pop4x,sphere,40,0.1,1098,1000,40,0.0,ok,,1000,25,58.42777124929898,1.0,0.0,1.0,0.02875995635986328
11520,eval,pop4x,sphere,40,0.1,1099,1000,40,0.0,ok,,1000,25,52.16965040505801,1.0,0.0,1.0,0.029755115509033203
11521,eval,pop4x,sphere,40,0.2,1000,1000,40,0.0,ok,,1000,25,61.637356657283625,1.0,0.0,1.0,0.02868509292602539
11522,eval,pop4x,sphere,40,0.2,1001,1000,40,0.0,ok,,1000,25,68.12726193038472,1.0,0.0,1.0,0.028586864471435547
11523,eval,pop4x,sphere,40,0.2,1002,1000,40,0.0,ok,,1000,25,65.18969970962245,1.0,0.0,1.0,0.030241012573242188
11524,eval,pop4x,sphere,40,0.2,1003,1000,40,0.0,ok,,1000,25,53.098182362159456,1.0,0.0,1.0,0.030210018157958984
11525,eval,pop4x,sphere,40,0.2,1004,1000,40,0.0,ok,,1000,25,64.10525586527756,1.0,0.0,1.0,0.0288088321685791
11526,eval,pop4x,sphere,40,0.2,1005,1000,40,0.0,ok,,1000,25,61.025742927868926,1.0,0.0,1.0,0.02960991859436035
11527,eval,pop4x,sphere,40,0.2,1006,1000,40,0.0,ok,,1000,25,47.22934001841411,1.0,0.0,1.0,0.029736042022705078
11528,eval,pop4x,sphere,40,0.2,1007,1000,40,0.0,ok,,1000,25,60.55910808515061,1.0,0.0,1.0,0.029368877410888672
11529,eval,pop4x,sphere,40,0.2,1008,1000,40,0.0,ok,,1000,25,43.40675960649463,1.0,0.0,1.0,0.02991485595703125
11530,eval,pop4x,sphere,40,0.2,1009,1000,40,0.0,ok,,1000,25,58.68740449480125,1.0,0.0,1.0,0.029419898986816406
11531,eval,pop4x,sphere,40,0.2,1010,1000,40,0.0,ok,,1000,25,66.04793713216101,1.0,0.0,1.0,0.029240131378173828
11532,eval,pop4x,sphere,40,0.2,1011,1000,40,0.0,ok,,1000,25,46.52644865045836,1.0,0.0,1.0,0.028792619705200195
11533,eval,pop4x,sphere,40,0.2,1012,1000,40,0.0,ok,,1000,25,45.70784833734971,1.0,0.0,1.0,0.028892993927001953
11534,eval,pop4x,sphere,40,0.2,1013,1000,40,0.0,ok,,1000,25,74.42083627679928,1.0,0.0,1.0,0.029114961624145508
11535,eval,pop4x,sphere,40,0.2,1014,1000,40,0.0,ok,,1000,25,67.29489357745425,1.0,0.0,1.0,0.028712987899780273
11536,eval,pop4x,sphere,40,0.2,1015,1000,40,0.0,ok,,1000,25,59.07610631222102,1.0,0.0,1.0,0.029947757720947266
11537,eval,pop4x,sphere,40,0.2,1016,1000,40,0.0,ok,,1000,25,69.74534052134244,1.0,0.0,1.0,0.030714988708496094
11538,eval,pop4x,sphere,40,0.2,1017,1000,40,0.0,ok,,1000,25,79.51360681357167,1.0,0.0,1.0,0.03278684616088867
11539,eval,pop4x,sphere,40,0.2,1018,1000,40,0.0,ok,,1000,25,72.91341748877228,1.0,0.0,1.0,0.03212308883666992
11540,eval,pop4x,sphere,40,0.2,1019,1000,40,0.0,ok,,1000,25,66.05973736273357,1.0,0.0,1.0,0.035529136657714844
11541,eval,pop4x,sphere,40,0.2,1020,1000,40,0.0,ok,,1000,25,78.66323997736475,1.0,0.0,1.0,0.03031301498413086
11542,eval,pop4x,sphere,40,0.2,1021,1000,40,0.0,ok,,1000,25,63.76943998271986,1.0,0.0,1.0,0.029334068298339844
11543,eval,pop4x,sphere,40,0.2,1022,1000,40,0.0,ok,,1000,25,62.897217313514275,1.0,0.0,1.0,0.029456138610839844
11544,eval,pop4x,sphere,40,0.2,1023,1000,40,0.0,ok,,1000,25,66.10839467502228,1.0,0.0,1.0,0.031105995178222656
11545,eval,pop4x,sphere,40,0.2,1024,1000,40,0.0,ok,,1000,25,68.29691470248389,1.0,0.0,1.0,0.02794504165649414
11546,eval,pop4x,sphere,40,0.2,1025,1000,40,0.0,ok,,1000,25,68.9263329795105,1.0,0.0,1.0,0.02694392204284668
11547,eval,pop4x,sphere,40,0.2,1026,1000,40,0.0,ok,,1000,25,65.33257659258307,1.0,0.0,1.0,0.03000807762145996
11548,eval,pop4x,sphere,40,0.2,1027,1000,40,0.0,ok,,1000,25,58.12783596135027,1.0,0.0,1.0,0.030293941497802734
11549,eval,pop4x,sphere,40,0.2,1028,1000,40,0.0,ok,,1000,25,57.57869419306024,1.0,0.0,1.0,0.029523849487304688
11550,eval,pop4x,sphere,40,0.2,1029,1000,40,0.0,ok,,1000,25,67.69048546700577,1.0,0.0,1.0,0.028848886489868164
11551,eval,pop4x,sphere,40,0.2,1030,1000,40,0.0,ok,,1000,25,75.5685661110014,1.0,0.0,1.0,0.029658794403076172
11552,eval,pop4x,sphere,40,0.2,1031,1000,40,0.0,ok,,1000,25,65.92588645326303,1.0,0.0,1.0,0.030743837356567383
11553,eval,pop4x,sphere,40,0.2,1032,1000,40,0.0,ok,,1000,25,66.9932384929142,1.0,0.0,1.0,0.02826094627380371
11554,eval,pop4x,sphere,40,0.2,1033,1000,40,0.0,ok,,1000,25,74.58088842950653,1.0,0.0,1.0,0.029001951217651367
11555,eval,pop4x,sphere,40,0.2,1034,1000,40,0.0,ok,,1000,25,66.226476141222,1.0,0.0,1.0,0.029186248779296875
11556,eval,pop4x,sphere,40,0.2,1035,1000,40,0.0,ok,,1000,25,57.74602759323223,1.0,0.0,1.0,0.030110836029052734
11557,eval,pop4x,sphere,40,0.2,1036,1000,40,0.0,ok,,1000,25,68.75737626929065,1.0,0.0,1.0,0.028682947158813477
11558,eval,pop4x,sphere,40,0.2,1037,1000,40,0.0,ok,,1000,25,69.62054973657023,1.0,0.0,1.0,0.03004598617553711
11559,eval,pop4x,sphere,40,0.2,1038,1000,40,0.0,ok,,1000,25,67.6029109968184,1.0,0.0,1.0,0.029083967208862305
11560,eval,pop4x,sphere,40,0.2,1039,1000,40,0.0,ok,,1000,25,69.15990479516084,1.0,0.0,1.0,0.02756786346435547
11561,eval,pop4x,sphere,40,0.2,1040,1000,40,0.0,ok,,1000,25,58.53090888802043,1.0,0.0,1.0,0.029918909072875977
11562,eval,pop4x,sphere,40,0.2,1041,1000,40,0.0,ok,,1000,25,65.4688418577266,1.0,0.0,1.0,0.032294273376464844
11563,eval,pop4x,sphere,40,0.2,1042,1000,40,0.0,ok,,1000,25,64.39851676930094,1.0,0.0,1.0,0.032106876373291016
11564,eval,pop4x,sphere,40,0.2,1043,1000,40,0.0,ok,,1000,25,68.7995376049639,1.0,0.0,1.0,0.032636165618896484
11565,eval,pop4x,sphere,40,0.2,1044,1000,40,0.0,ok,,1000,25,69.84777645881859,1.0,0.0,1.0,0.029749155044555664
11566,eval,pop4x,sphere,40,0.2,1045,1000,40,0.0,ok,,1000,25,50.31132892972083,1.0,0.0,1.0,0.02991509437561035
11567,eval,pop4x,sphere,40,0.2,1046,1000,40,0.0,ok,,1000,25,57.832922065240616,1.0,0.0,1.0,0.02887701988220215
11568,eval,pop4x,sphere,40,0.2,1047,1000,40,0.0,ok,,1000,25,67.07947533967011,1.0,0.0,1.0,0.030171871185302734
11569,eval,pop4x,sphere,40,0.2,1048,1000,40,0.0,ok,,1000,25,68.31850810194176,1.0,0.0,1.0,0.030138254165649414
11570,eval,pop4x,sphere,40,0.2,1049,1000,40,0.0,ok,,1000,25,71.03042558768783,1.0,0.0,1.0,0.030288219451904297
11571,eval,pop4x,sphere,40,0.2,1050,1000,40,0.0,ok,,1000,25,53.537926160851285,1.0,0.0,1.0,0.02706003189086914
11572,eval,pop4x,sphere,40,0.2,1051,1000,40,0.0,ok,,1000,25,45.36718872353141,1.0,0.0,1.0,0.027395009994506836
11573,eval,pop4x,sphere,40,0.2,1052,1000,40,0.0,ok,,1000,25,75.2631549281529,1.0,0.0,1.0,0.02706003189086914
11574,eval,pop4x,sphere,40,0.2,1053,1000,40,0.0,ok,,1000,25,65.40918237889036,1.0,0.0,1.0,0.02705669403076172
11575,eval,pop4x,sphere,40,0.2,1054,1000,40,0.0,ok,,1000,25,59.94783434861995,1.0,0.0,1.0,0.029395103454589844
11576,eval,pop4x,sphere,40,0.2,1055,1000,40,0.0,ok,,1000,25,75.29533990220888,1.0,0.0,1.0,0.030356884002685547
11577,eval,pop4x,sphere,40,0.2,1056,1000,40,0.0,ok,,1000,25,63.581887576945284,1.0,0.0,1.0,0.030385971069335938
11578,eval,pop4x,sphere,40,0.2,1057,1000,40,0.0,ok,,1000,25,65.48098338261018,1.0,0.0,1.0,0.029521942138671875
11579,eval,pop4x,sphere,40,0.2,1058,1000,40,0.0,ok,,1000,25,65.36344564776613,1.0,0.0,1.0,0.028276920318603516
11580,eval,pop4x,sphere,40,0.2,1059,1000,40,0.0,ok,,1000,25,61.27480052077705,1.0,0.0,1.0,0.028824806213378906
11581,eval,pop4x,sphere,40,0.2,1060,1000,40,0.0,ok,,1000,25,66.05964728654332,1.0,0.0,1.0,0.029296875
11582,eval,pop4x,sphere,40,0.2,1061,1000,40,0.0,ok,,1000,25,92.11227092073084,1.0,0.0,1.0,0.02961111068725586
11583,eval,pop4x,sphere,40,0.2,1062,1000,40,0.0,ok,,1000,25,54.9926056046693,1.0,0.0,1.0,0.02957892417907715
11584,eval,pop4x,sphere,40,0.2,1063,1000,40,0.0,ok,,1000,25,65.49600508364371,1.0,0.0,1.0,0.029433012008666992
11585,eval,pop4x,sphere,40,0.2,1064,1000,40,0.0,ok,,1000,25,62.09923380893081,1.0,0.0,1.0,0.029540061950683594
11586,eval,pop4x,sphere,40,0.2,1065,1000,40,0.0,ok,,1000,25,76.3149391409187,1.0,0.0,1.0,0.030038833618164062
11587,eval,pop4x,sphere,40,0.2,1066,1000,40,0.0,ok,,1000,25,81.44471190707303,1.0,0.0,1.0,0.028975248336791992
11588,eval,pop4x,sphere,40,0.2,1067,1000,40,0.0,ok,,1000,25,59.55137243564086,1.0,0.0,1.0,0.02917194366455078
11589,eval,pop4x,sphere,40,0.2,1068,1000,40,0.0,ok,,1000,25,56.98385223564712,1.0,0.0,1.0,0.029680967330932617
11590,eval,pop4x,sphere,40,0.2,1069,1000,40,0.0,ok,,1000,25,48.929195802943376,1.0,0.0,1.0,0.029626846313476562
11591,eval,pop4x,sphere,40,0.2,1070,1000,40,0.0,ok,,1000,25,54.569157049708956,1.0,0.0,1.0,0.028133869171142578
11592,eval,pop4x,sphere,40,0.2,1071,1000,40,0.0,ok,,1000,25,66.33580090449878,1.0,0.0,1.0,0.029752731323242188
11593,eval,pop4x,sphere,40,0.2,1072,1000,40,0.0,ok,,1000,25,50.97300312738179,1.0,0.0,1.0,0.029991865158081055
11594,eval,pop4x,sphere,40,0.2,1073,1000,40,0.0,ok,,1000,25,77.27697893055715,1.0,0.0,1.0,0.028612136840820312
11595,eval,pop4x,sphere,40,0.2,1074,1000,40,0.0,ok,,1000,25,60.440327457089275,1.0,0.0,1.0,0.028830289840698242
11596,eval,pop4x,sphere,40,0.2,1075,1000,40,0.0,ok,,1000,25,64.88660689306269,1.0,0.0,1.0,0.029366016387939453
11597,eval,pop4x,sphere,40,0.2,1076,1000,40,0.0,ok,,1000,25,51.58465827712452,1.0,0.0,1.0,0.0293118953704834
11598,eval,pop4x,sphere,40,0.2,1077,1000,40,0.0,ok,,1000,25,59.904250594903154,1.0,0.0,1.0,0.028755903244018555
11599,eval,pop4x,sphere,40,0.2,1078,1000,40,0.0,ok,,1000,25,89.05078424771256,1.0,0.0,1.0,0.029623985290527344
11600,eval,pop4x,sphere,40,0.2,1079,1000,40,0.0,ok,,1000,25,77.60112462533372,1.0,0.0,1.0,0.0303192138671875
11601,eval,pop4x,sphere,40,0.2,1080,1000,40,0.0,ok,,1000,25,66.69939233090403,1.0,0.0,1.0,0.027795076370239258
11602,eval,pop4x,sphere,40,0.2,1081,1000,40,0.0,ok,,1000,25,71.33558437763078,1.0,0.0,1.0,0.02939891815185547
11603,eval,pop4x,sphere,40,0.2,1082,1000,40,0.0,ok,,1000,25,61.7926981022848,1.0,0.0,1.0,0.028834104537963867
11604,eval,pop4x,sphere,40,0.2,1083,1000,40,0.0,ok,,1000,25,69.03227353095077,1.0,0.0,1.0,0.029516935348510742
11605,eval,pop4x,sphere,40,0.2,1084,1000,40,0.0,ok,,1000,25,58.53736736917791,1.0,0.0,1.0,0.0284881591796875
11606,eval,pop4x,sphere,40,0.2,1085,1000,40,0.0,ok,,1000,25,77.21946972164947,1.0,0.0,1.0,0.027961015701293945
11607,eval,pop4x,sphere,40,0.2,1086,1000,40,0.0,ok,,1000,25,47.58286682285568,1.0,0.0,1.0,0.029565095901489258
11608,eval,pop4x,sphere,40,0.2,1087,1000,40,0.0,ok,,1000,25,62.46433385242451,1.0,0.0,1.0,0.030692100524902344
11609,eval,pop4x,sphere,40,0.2,1088,1000,40,0.0,ok,,1000,25,64.79739661071507,1.0,0.0,1.0,0.029056072235107422
11610,eval,pop4x,sphere,40,0.2,1089,1000,40,0.0,ok,,1000,25,55.10885292523364,1.0,0.0,1.0,0.027318954467773438
11611,eval,pop4x,sphere,40,0.2,1090,1000,40,0.0,ok,,1000,25,71.15933382576452,1.0,0.0,1.0,0.027112960815429688
11612,eval,pop4x,sphere,40,0.2,1091,1000,40,0.0,ok,,1000,25,56.13916991151815,1.0,0.0,1.0,0.027222156524658203
11613,eval,pop4x,sphere,40,0.2,1092,1000,40,0.0,ok,,1000,25,53.83308239510213,1.0,0.0,1.0,0.027065753936767578
11614,eval,pop4x,sphere,40,0.2,1093,1000,40,0.0,ok,,1000,25,77.01548479232642,1.0,0.0,1.0,0.027360200881958008
11615,eval,pop4x,sphere,40,0.2,1094,1000,40,0.0,ok,,1000,25,73.92876039879334,1.0,0.0,1.0,0.027994155883789062
11616,eval,pop4x,sphere,40,0.2,1095,1000,40,0.0,ok,,1000,25,61.12532654130548,1.0,0.0,1.0,0.027291059494018555
11617,eval,pop4x,sphere,40,0.2,1096,1000,40,0.0,ok,,1000,25,62.46276520575996,1.0,0.0,1.0,0.03067803382873535
11618,eval,pop4x,sphere,40,0.2,1097,1000,40,0.0,ok,,1000,25,74.53136794772831,1.0,0.0,1.0,0.030054807662963867
11619,eval,pop4x,sphere,40,0.2,1098,1000,40,0.0,ok,,1000,25,59.53514685775717,1.0,0.0,1.0,0.026849031448364258
11620,eval,pop4x,sphere,40,0.2,1099,1000,40,0.0,ok,,1000,25,64.26720819684529,1.0,0.0,1.0,0.027405738830566406
11621,eval,pop4x,rosenbrock,10,0.0,1000,1000,40,0.0,ok,,1000,25,81.58305333384754,1.0,0.0,1.0,0.021839141845703125
11622,eval,pop4x,rosenbrock,10,0.0,1001,1000,40,0.0,ok,,1000,25,76.51633833433927,1.0,0.0,1.0,0.021883010864257812
11623,eval,pop4x,rosenbrock,10,0.0,1002,1000,40,0.0,ok,,1000,25,67.36598558783388,1.0,0.0,1.0,0.023283004760742188
11624,eval,pop4x,rosenbrock,10,0.0,1003,1000,40,0.0,ok,,1000,25,160.858781355605,1.0,0.0,1.0,0.02248692512512207
11625,eval,pop4x,rosenbrock,10,0.0,1004,1000,40,0.0,ok,,1000,25,48.07219354432568,1.0,0.0,1.0,0.023808002471923828
11626,eval,pop4x,rosenbrock,10,0.0,1005,1000,40,0.0,ok,,1000,25,33.086342182142545,1.0,0.0,1.0,0.022695064544677734
11627,eval,pop4x,rosenbrock,10,0.0,1006,1000,40,0.0,ok,,1000,25,85.52064779808681,1.0,0.0,1.0,0.022783994674682617
11628,eval,pop4x,rosenbrock,10,0.0,1007,1000,40,0.0,ok,,1000,25,135.92356861149568,1.0,0.0,1.0,0.02311396598815918
11629,eval,pop4x,rosenbrock,10,0.0,1008,1000,40,0.0,ok,,1000,25,31.609882273778936,1.0,0.0,1.0,0.022552013397216797
11630,eval,pop4x,rosenbrock,10,0.0,1009,1000,40,0.0,ok,,1000,25,48.71611896791117,1.0,0.0,1.0,0.023322105407714844
11631,eval,pop4x,rosenbrock,10,0.0,1010,1000,40,0.0,ok,,1000,25,86.13113282076925,1.0,0.0,1.0,0.02166604995727539
11632,eval,pop4x,rosenbrock,10,0.0,1011,1000,40,0.0,ok,,1000,25,39.1589723857361,1.0,0.0,1.0,0.023534059524536133
11633,eval,pop4x,rosenbrock,10,0.0,1012,1000,40,0.0,ok,,1000,25,54.68208882829508,1.0,0.0,1.0,0.021909713745117188
11634,eval,pop4x,rosenbrock,10,0.0,1013,1000,40,0.0,ok,,1000,25,77.5154533046096,1.0,0.0,1.0,0.023546934127807617
11635,eval,pop4x,rosenbrock,10,0.0,1014,1000,40,0.0,ok,,1000,25,82.22019174830064,1.0,0.0,1.0,0.022379159927368164
11636,eval,pop4x,rosenbrock,10,0.0,1015,1000,40,0.0,ok,,1000,25,130.29101111735042,1.0,0.0,1.0,0.023305892944335938
11637,eval,pop4x,rosenbrock,10,0.0,1016,1000,40,0.0,ok,,1000,25,53.1724951121338,1.0,0.0,1.0,0.023188114166259766
11638,eval,pop4x,rosenbrock,10,0.0,1017,1000,40,0.0,ok,,1000,25,76.07085165804747,1.0,0.0,1.0,0.022125959396362305
11639,eval,pop4x,rosenbrock,10,0.0,1018,1000,40,0.0,ok,,1000,25,298.3159688739022,1.0,0.0,1.0,0.02171492576599121
11640,eval,pop4x,rosenbrock,10,0.0,1019,1000,40,0.0,ok,,1000,25,128.44076591541457,1.0,0.0,1.0,0.02140522003173828
11641,eval,pop4x,rosenbrock,10,0.0,1020,1000,40,0.0,ok,,1000,25,98.07482817354766,1.0,0.0,1.0,0.02083301544189453
11642,eval,pop4x,rosenbrock,10,0.0,1021,1000,40,0.0,ok,,1000,25,56.00529182911145,1.0,0.0,1.0,0.020771026611328125
11643,eval,pop4x,rosenbrock,10,0.0,1022,1000,40,0.0,ok,,1000,25,96.29766490260933,1.0,0.0,1.0,0.020980119705200195
11644,eval,pop4x,rosenbrock,10,0.0,1023,1000,40,0.0,ok,,1000,25,86.28578764738295,1.0,0.0,1.0,0.021294116973876953
11645,eval,pop4x,rosenbrock,10,0.0,1024,1000,40,0.0,ok,,1000,25,65.56162181597864,1.0,0.0,1.0,0.020907878875732422
11646,eval,pop4x,rosenbrock,10,0.0,1025,1000,40,0.0,ok,,1000,25,79.45791002169193,1.0,0.0,1.0,0.020895004272460938
11647,eval,pop4x,rosenbrock,10,0.0,1026,1000,40,0.0,ok,,1000,25,60.51361211895661,1.0,0.0,1.0,0.021051883697509766
11648,eval,pop4x,rosenbrock,10,0.0,1027,1000,40,0.0,ok,,1000,25,106.86739673299505,1.0,0.0,1.0,0.021736860275268555
11649,eval,pop4x,rosenbrock,10,0.0,1028,1000,40,0.0,ok,,1000,25,45.783339468738156,1.0,0.0,1.0,0.020833969116210938
11650,eval,pop4x,rosenbrock,10,0.0,1029,1000,40,0.0,ok,,1000,25,66.83101970482335,1.0,0.0,1.0,0.020701169967651367
11651,eval,pop4x,rosenbrock,10,0.0,1030,1000,40,0.0,ok,,1000,25,32.260557076013676,1.0,0.0,1.0,0.02070021629333496
11652,eval,pop4x,rosenbrock,10,0.0,1031,1000,40,0.0,ok,,1000,25,62.11051768806046,1.0,0.0,1.0,0.020949840545654297
11653,eval,pop4x,rosenbrock,10,0.0,1032,1000,40,0.0,ok,,1000,25,35.75417812853868,1.0,0.0,1.0,0.022765159606933594
11654,eval,pop4x,rosenbrock,10,0.0,1033,1000,40,0.0,ok,,1000,25,187.6241537045032,1.0,0.0,1.0,0.02170395851135254
11655,eval,pop4x,rosenbrock,10,0.0,1034,1000,40,0.0,ok,,1000,25,43.033568650804376,1.0,0.0,1.0,0.023418903350830078
11656,eval,pop4x,rosenbrock,10,0.0,1035,1000,40,0.0,ok,,1000,25,85.09983831063366,1.0,0.0,1.0,0.02159905433654785
11657,eval,pop4x,rosenbrock,10,0.0,1036,1000,40,0.0,ok,,1000,25,56.48313988618533,1.0,0.0,1.0,0.02340102195739746
11658,eval,pop4x,rosenbrock,10,0.0,1037,1000,40,0.0,ok,,1000,25,50.59246209865947,1.0,0.0,1.0,0.022728919982910156
11659,eval,pop4x,rosenbrock,10,0.0,1038,1000,40,0.0,ok,,1000,25,83.9444568036557,1.0,0.0,1.0,0.022359132766723633
11660,eval,pop4x,rosenbrock,10,0.0,1039,1000,40,0.0,ok,,1000,25,82.31265448324147,1.0,0.0,1.0,0.022910356521606445
11661,eval,pop4x,rosenbrock,10,0.0,1040,1000,40,0.0,ok,,1000,25,32.62718238118838,1.0,0.0,1.0,0.02275991439819336
11662,eval,pop4x,rosenbrock,10,0.0,1041,1000,40,0.0,ok,,1000,25,33.867649508222755,1.0,0.0,1.0,0.022621870040893555
11663,eval,pop4x,rosenbrock,10,0.0,1042,1000,40,0.0,ok,,1000,25,165.3947021174153,1.0,0.0,1.0,0.0220639705657959
11664,eval,pop4x,rosenbrock,10,0.0,1043,1000,40,0.0,ok,,1000,25,47.74967561790318,1.0,0.0,1.0,0.024187088012695312
11665,eval,pop4x,rosenbrock,10,0.0,1044,1000,40,0.0,ok,,1000,25,64.3780618076861,1.0,0.0,1.0,0.02247786521911621
11666,eval,pop4x,rosenbrock,10,0.0,1045,1000,40,0.0,ok,,1000,25,53.4737095356313,1.0,0.0,1.0,0.024605989456176758
11667,eval,pop4x,rosenbrock,10,0.0,1046,1000,40,0.0,ok,,1000,25,32.09519772675156,1.0,0.0,1.0,0.021240711212158203
11668,eval,pop4x,rosenbrock,10,0.0,1047,1000,40,0.0,ok,,1000,25,45.846928159581374,1.0,0.0,1.0,0.021198749542236328
11669,eval,pop4x,rosenbrock,10,0.0,1048,1000,40,0.0,ok,,1000,25,60.337361942321124,1.0,0.0,1.0,0.02092123031616211
11670,eval,pop4x,rosenbrock,10,0.0,1049,1000,40,0.0,ok,,1000,25,33.164020122446296,1.0,0.0,1.0,0.021059036254882812
11671,eval,pop4x,rosenbrock,10,0.0,1050,1000,40,0.0,ok,,1000,25,111.02320900125234,1.0,0.0,1.0,0.021867036819458008
11672,eval,pop4x,rosenbrock,10,0.0,1051,1000,40,0.0,ok,,1000,25,39.643294024607165,1.0,0.0,1.0,0.02418375015258789
11673,eval,pop4x,rosenbrock,10,0.0,1052,1000,40,0.0,ok,,1000,25,43.53266267391741,1.0,0.0,1.0,0.02162480354309082
11674,eval,pop4x,rosenbrock,10,0.0,1053,1000,40,0.0,ok,,1000,25,48.17293688643784,1.0,0.0,1.0,0.021179914474487305
11675,eval,pop4x,rosenbrock,10,0.0,1054,1000,40,0.0,ok,,1000,25,75.76101632508613,1.0,0.0,1.0,0.02074599266052246
11676,eval,pop4x,rosenbrock,10,0.0,1055,1000,40,0.0,ok,,1000,25,99.88975966457191,1.0,0.0,1.0,0.021232128143310547
11677,eval,pop4x,rosenbrock,10,0.0,1056,1000,40,0.0,ok,,1000,25,122.23535241743298,1.0,0.0,1.0,0.023344039916992188
11678,eval,pop4x,rosenbrock,10,0.0,1057,1000,40,0.0,ok,,1000,25,49.00412699476389,1.0,0.0,1.0,0.023588180541992188
11679,eval,pop4x,rosenbrock,10,0.0,1058,1000,40,0.0,ok,,1000,25,67.11258262850654,1.0,0.0,1.0,0.023602962493896484
11680,eval,pop4x,rosenbrock,10,0.0,1059,1000,40,0.0,ok,,1000,25,62.03203108926734,1.0,0.0,1.0,0.02239990234375
11681,eval,pop4x,rosenbrock,10,0.0,1060,1000,40,0.0,ok,,1000,25,38.99597846990257,1.0,0.0,1.0,0.02187800407409668
11682,eval,pop4x,rosenbrock,10,0.0,1061,1000,40,0.0,ok,,1000,25,37.813535639390565,1.0,0.0,1.0,0.021099090576171875
11683,eval,pop4x,rosenbrock,10,0.0,1062,1000,40,0.0,ok,,1000,25,103.81628338352519,1.0,0.0,1.0,0.02443695068359375
11684,eval,pop4x,rosenbrock,10,0.0,1063,1000,40,0.0,ok,,1000,25,73.87748906000743,1.0,0.0,1.0,0.021238088607788086
11685,eval,pop4x,rosenbrock,10,0.0,1064,1000,40,0.0,ok,,1000,25,86.03643952361375,1.0,0.0,1.0,0.02301502227783203
11686,eval,pop4x,rosenbrock,10,0.0,1065,1000,40,0.0,ok,,1000,25,69.91457799369344,1.0,0.0,1.0,0.023808956146240234
11687,eval,pop4x,rosenbrock,10,0.0,1066,1000,40,0.0,ok,,1000,25,65.38243457708187,1.0,0.0,1.0,0.026938676834106445
11688,eval,pop4x,rosenbrock,10,0.0,1067,1000,40,0.0,ok,,1000,25,72.48637782009749,1.0,0.0,1.0,0.025835037231445312
11689,eval,pop4x,rosenbrock,10,0.0,1068,1000,40,0.0,ok,,1000,25,23.574405592562904,1.0,0.0,1.0,0.024131059646606445
11690,eval,pop4x,rosenbrock,10,0.0,1069,1000,40,0.0,ok,,1000,25,69.35307080783285,1.0,0.0,1.0,0.024028778076171875
11691,eval,pop4x,rosenbrock,10,0.0,1070,1000,40,0.0,ok,,1000,25,97.73354270271672,1.0,0.0,1.0,0.022678136825561523
11692,eval,pop4x,rosenbrock,10,0.0,1071,1000,40,0.0,ok,,1000,25,31.989942211025802,1.0,0.0,1.0,0.023457765579223633
11693,eval,pop4x,rosenbrock,10,0.0,1072,1000,40,0.0,ok,,1000,25,96.76751842132495,1.0,0.0,1.0,0.022188901901245117
11694,eval,pop4x,rosenbrock,10,0.0,1073,1000,40,0.0,ok,,1000,25,68.06619171588835,1.0,0.0,1.0,0.022407054901123047
11695,eval,pop4x,rosenbrock,10,0.0,1074,1000,40,0.0,ok,,1000,25,73.04825749089264,1.0,0.0,1.0,0.022803068161010742
11696,eval,pop4x,rosenbrock,10,0.0,1075,1000,40,0.0,ok,,1000,25,56.77598176257513,1.0,0.0,1.0,0.023144006729125977
11697,eval,pop4x,rosenbrock,10,0.0,1076,1000,40,0.0,ok,,1000,25,89.55183487247436,1.0,0.0,1.0,0.023481130599975586
11698,eval,pop4x,rosenbrock,10,0.0,1077,1000,40,0.0,ok,,1000,25,95.48213723768782,1.0,0.0,1.0,0.021352052688598633
11699,eval,pop4x,rosenbrock,10,0.0,1078,1000,40,0.0,ok,,1000,25,60.8369325536776,1.0,0.0,1.0,0.02361607551574707
